,time,signal,type,phrase,results
0,322.2884531021118,has_information,Video, ,"830,978,660,710,685,815,619,780,650,727,2892,1171,1269,853,156,651,1523,354,73,455,1423,1861,890,711,228,1025,1451,467,2840,1318,1370,1498,2893,5591,1039,592,5745,1427,2551,813,657,401,2198,3574,379,1040,57,1154,538,770,1705,878,111,1057,517,534,2798,3017,245,68,2889,5756,2740,2687,2651,372,530,790,1159,1667,38,295,1239,1199,413,5723,1070,314,1223,471,2841,2043,5590,1058,166,2629,2995,3044,2966,718,831,2661,909,4415,5769,862,522,5771,997,553"
1,365.60684514045715,has_information,Video,File,"111,68,295,216,809,1538,380,857,2633,396,4857,2107,1818,12,1789,1210,268,2897,2031,2356,1739,2812,2939,1668,2801,179,1627,2384,3064,141,903,1714,3708,4661,2426,4295,3512,355,5200,2357,4274,1230,3737,1128,929,4320,771,1313,2427,2532,1545,2493,2223,2598,5310,1851,2468,2383,2599,2632,3012,1575,793,6,306,2028,540,5626,547,4648,3126,3626,2555,2264,4287,2492,56,4275,2467,2382,3011,1788,1065,280,5208,4653,339,196"
2,382.81030201911926,has_information,Video,File,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
3,387.9333915710449,has_information,Audio,Beep,"622,532,461,470,109,732,192,10"
4,404.00671219825745,has_information,Audio, ,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
5,414.447594165802,has_information,Audio, ,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
6,426.7354779243469,has_information,Audio, ,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
7,427.6571023464203,has_information,Audio, ,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
8,429.2955129146576,has_information,Audio, ,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
9,430.73149967193604,has_information,Audio, ,"14,350,166,816,182,493,239,154,746,231,400,859,602,750,537,745,610,404,211,448,385,581,105,727,806,770,53,615,161,151,571,153,64,864,452,856,702,291,135,516,477,449,337,606,709,559,67,71,445,147,267,55,188,300,785,168,356,241,834,431,613,336,104,547,237,328,16,245,585,658,346,381,116,464,409,609,853,802,49,65,554,263,650,682,531,552,303,86,555,334,17,724,774,359,176,430,228,194,366,212"
