,time,signal,type,phrase,results
0,562.3181319236755,searching,Video, ,"3104,36,1048,1265,3291,825,3517,5730,5053,5076,4250,3106,376,106,258,5754,5723,1176,4277,3510,445,2074,118,4095,5735,3491,5120,2246,2553,387,4158,3210,4845,5473,3712,652,1485,1098,552,2053,3022,5815,4791,2670,4339,703,1006,5747,713,2428,4242,5479,228,2091,3443,813,1602,3755,1686,5648,3054,2172,5493,2476,1070,2881,5246,4110,2198,4155,770,3440,5065,57,5738,1339,1097,1071,5810,3503,1463,5451,4936,5329,1918,5748,245,5215,2197,5728,3358,4154,2482,1153,5271,452,1423,4777,2406,648"
1,576.9360797405243,searching,Video, ,"3104,36,1048,1265,3291,825,3517,5730,5053,5076,4250,3106,376,106,258,5754,5723,1176,4277,3510,445,2074,118,4095,5735,3491,5120,2246,2553,387,4158,3210,4845,5473,3712,652,1485,1098,552,2053,3022,5815,4791,2670,4339,703,1006,5747,713,2428,4242,5479,228,2091,3443,813,1602,3755,1686,5648,3054,2172,5493,2476,1070,2881,5246,4110,2198,4155,770,3440,5065,57,5738,1339,1097,1071,5810,3503,1463,5451,4936,5329,1918,5748,245,5215,2197,5728,3358,4154,2482,1153,5271,452,1423,4777,2406,648"
2,599.4229254722595,searching,Video, ,"3104,36,1048,1265,3291,825,3517,5730,5053,5076,4250,3106,376,106,258,5754,5723,1176,4277,3510,445,2074,118,4095,5735,3491,5120,2246,2553,387,4158,3210,4845,5473,3712,652,1485,1098,552,2053,3022,5815,4791,2670,4339,703,1006,5747,713,2428,4242,5479,228,2091,3443,813,1602,3755,1686,5648,3054,2172,5493,2476,1070,2881,5246,4110,2198,4155,770,3440,5065,57,5738,1339,1097,1071,5810,3503,1463,5451,4936,5329,1918,5748,245,5215,2197,5728,3358,4154,2482,1153,5271,452,1423,4777,2406,648"
3,697.2517948150635,idle,Video, ,"3024,1511,1231,471,824,1901,4993,1916,5050,777,3485,3469,1615,5662,1806,3920,2991,2619,2058,3400,720,1819,621,1187,3337,5546,2215,5307,3979,1058,5252,3205,5013,2581,1530,4050,2042,3853,1956,2873,728,5295,3790,1349,5060,3169,5471,1057,2541,5544,3822,1857,5710,1129,2336,522,5597,2537,966,2081,2484,2682,913,2802,2166,3470,1255,3072,1023,928,645,18,2727,5802,2731,1504,775,4835,4966,2572,1083,4082,3173,1654,2127,2874,902,167,3663,1780,3766,1039,379,702,136,1705,3257,2911,4896,852"
4,727.0520532131195,idle,Video, ,"384,465,727,779,635,499,176,265,818,811,37,233,625,505,562,240,24,359,399,501,572,570,298,70,297,687,644,695,611,712,19,368,594,835,766,12,605,279,624,781,439,697,22,93,745,186,657,30,145,817,862,598,645,387,300,573,593,457,805,374,769,631,786,466,723,508,512,236,260,784,809,252,363,715,515,143,486,36,683,171,634,480,155,243,46,608,509,65,49,305,752,778,678,1,195,574,462,407,768,38"
5,747.5190925598145,idle,Movement, ,"1387,1388,1437,1438,1397,1389,1377,1398,262,1378,1447,1428,263,1449,1448,1439,1427,1012,313,1382,312,252,1013,253,1383,1392,1433,273,1022,637,1393,272,264,1379,1002,1443,314,1432,1007,1386,1062,302,257,1399,1429,322,1008,1014,1442,638,687,1436,1394,258,688,1063,303,323,1513,1444,1003,261,1072,1064,1009,1434,1023,887,1512,1435,1052,188,647,1385,627,1384,1396,888,938,137,1011,1446,311,307,274,324,1563,1137,254,1426,187,648,1523,1376,1057,1562,267,886,632,308"
6,821.3644282817841,has_information,Video, ,"3024,1511,1231,471,824,1901,4993,1916,5050,777,3485,3469,1615,5662,1806,3920,2991,2619,2058,3400,720,1819,621,1187,3337,5546,2215,5307,3979,1058,5252,3205,5013,2581,1530,4050,2042,3853,1956,2873,728,5295,3790,1349,5060,3169,5471,1057,2541,5544,3822,1857,5710,1129,2336,522,5597,2537,966,2081,2484,2682,913,2802,2166,3470,1255,3072,1023,928,645,18,2727,5802,2731,1504,775,4835,4966,2572,1083,4082,3173,1654,2127,2874,902,167,3663,1780,3766,1039,379,702,136,1705,3257,2911,4896,852"
7,833.9615588188171,has_information,Audio, ,"384,465,727,779,635,499,176,265,818,811,37,233,625,505,562,240,24,359,399,501,572,570,298,70,297,687,644,695,611,712,19,368,594,835,766,12,605,279,624,781,439,697,22,93,745,186,657,30,145,817,862,598,645,387,300,573,593,457,805,374,769,631,786,466,723,508,512,236,260,784,809,252,363,715,515,143,486,36,683,171,634,480,155,243,46,608,509,65,49,305,752,778,678,1,195,574,462,407,768,38"
8,908.300942659378,has_information,Movement, ,"1387,1388,1437,1438,1397,1389,1377,1398,262,1378,1447,1428,263,1449,1448,1439,1427,1012,313,1382,312,252,1013,253,1383,1392,1433,273,1022,637,1393,272,264,1379,1002,1443,314,1432,1007,1386,1062,302,257,1399,1429,322,1008,1014,1442,638,687,1436,1394,258,688,1063,303,323,1513,1444,1003,261,1072,1064,1009,1434,1023,887,1512,1435,1052,188,647,1385,627,1384,1396,888,938,137,1011,1446,311,307,274,324,1563,1137,254,1426,187,648,1523,1376,1057,1562,267,886,632,308"
9,944.2436327934265,has_item,Video, ,"3024,1511,1231,471,824,1901,4993,1916,5050,777,3485,3469,1615,5662,1806,3920,2991,2619,2058,3400,720,1819,621,1187,3337,5546,2215,5307,3979,1058,5252,3205,5013,2581,1530,4050,2042,3853,1956,2873,728,5295,3790,1349,5060,3169,5471,1057,2541,5544,3822,1857,5710,1129,2336,522,5597,2537,966,2081,2484,2682,913,2802,2166,3470,1255,3072,1023,928,645,18,2727,5802,2731,1504,775,4835,4966,2572,1083,4082,3173,1654,2127,2874,902,167,3663,1780,3766,1039,379,702,136,1705,3257,2911,4896,852"
