,time,signal,type,phrase,results
0,1.1245112419128418,has_item,,,"4277,4945,5857,2375,499,2670,5498,426,5493,5234,2074,2162,2831,5120,5226,5246,5341,213,5230,1634,1839,2251,1551,3030,1112,897,584,1875,507,2625,1091,1827,5155,4835,1930,552,1918,1510,5148,3885,2481,652,1226,5228,5247,4155,2363,165,4954,5161,2836,36,5215,5296,5146,5051,1485,5166,5243,4158,5158,5157,3812,3832,2885,4329,1623,311,1842,1277,2805,1076,5244,4654,4934,2574,4708,5482,1488,573,2871,3054,1881,4072,5730,2000,4848,2656,1773,1968,3682,4278,3755,3485,4454,1077,5159,2106,5150,5151"
1,48.944581508636475,has_item,Video, ,"678,506,50,62,411,725,854,204,58,656,730,865,140,604,406,783,167,487,61,735,577,106,580,40,649,772,131,227,330,662,394,107,198,671,701,202,599,429,380,850,845,206,798,860,475,75,710,789,152,435,43,287,786,388,532,659,476,332,177,698,367,181,751,85,42,218,243,46,99,416,405,442,803,396,21,481,728,589,566,607,133,11,292,314,304,32,600,92,677,408,717,164,546,179,453,861,205,199,329,275"
2,87.08510279655457,has_item,Audio, ,"1541,1540,1525,1544,1615,1526,1543,1545,1569,1566,1546,1694,1590,1693,1591,1542,1593,1549,1565,1619,1616,1691,1529,1290,1568,1670,1528,1594,1620,1669,1548,1527,1530,1665,1600,1547,1650,1531,1291,1715,1592,1618,1716,1516,1294,1643,1666,1604,1740,1515,1617,1725,1644,1341,1624,1692,1340,1641,1518,1601,1640,1690,1744,1534,1344,1718,1295,1533,1654,1741,1671,1519,1743,1919,1668,1292,1343,1576,1575,1299,1651,1275,1276,1579,1293,1990,1742,1621,1577,1578,1916,1719,1532,1605,1567,1595,1517,1315,1596,1535"
3,109.7423529624939,has_item,Movement, ,"1541,1540,1525,1544,1615,1526,1543,1545,1569,1566,1546,1694,1590,1693,1591,1542,1593,1549,1565,1619,1616,1691,1529,1290,1568,1670,1528,1594,1620,1669,1548,1527,1530,1665,1600,1547,1650,1531,1291,1715,1592,1618,1716,1516,1294,1643,1666,1604,1740,1515,1617,1725,1644,1341,1624,1692,1340,1641,1518,1601,1640,1690,1744,1534,1344,1718,1295,1533,1654,1741,1671,1519,1743,1919,1668,1292,1343,1576,1575,1299,1651,1275,1276,1579,1293,1990,1742,1621,1577,1578,1916,1719,1532,1605,1567,1595,1517,1315,1596,1535"
4,164.10595417022705,has_item,Movement, ,"1541,1540,1525,1544,1615,1526,1543,1545,1569,1566,1546,1694,1590,1693,1591,1542,1593,1549,1565,1619,1616,1691,1529,1290,1568,1670,1528,1594,1620,1669,1548,1527,1530,1665,1600,1547,1650,1531,1291,1715,1592,1618,1716,1516,1294,1643,1666,1604,1740,1515,1617,1725,1644,1341,1624,1692,1340,1641,1518,1601,1640,1690,1744,1534,1344,1718,1295,1533,1654,1741,1671,1519,1743,1919,1668,1292,1343,1576,1575,1299,1651,1275,1276,1579,1293,1990,1742,1621,1577,1578,1916,1719,1532,1605,1567,1595,1517,1315,1596,1535"
5,165.3339548110962,has_item,Movement, ,"804,911,3804,3806,509,4888,323,2152,2379,3060,311,2548,4053,2286,4972,5341,1020,3658,1029,2831,587,1945,2808,1131,2683,1144,2572,2114,4171,3218,1994,1310,2533,3797,3576,1682,4834,4131,5077,558,4429,2732,1724,98,2349,415,3056,496,4965,2507,5498,1181,3660,1709,3759,1273,2731,739,5036,5022,2288,3022,5270,5549,948,4227,2489,1510,4024,2636,2097,897,2782,1581,3192,4889,1104,785,3968,630,3669,239,2389,4235,894,3973,745,324,3975,2637,1616,454,2258,61,1270,1857,478,1467,143,1571"
6,181.00191020965576,has_item,Video,Ok,"4972,1029,2572,3973,4963,1963,4782,4967,1734,1119,1911,546,237,905,1228,4969,5301,2506,689,1888,4806,1914,1440,2766,299,893,4780,2858,1670,210,2576,2181,4773,1720,2244,960,5288,4778,1845,2716,412,4796,1846,4976,2444,5659,1460,936,1923,1876,4971,117,4788,1669,750,4964,1298,1465,794,4774,635,2621,1707,4974,387,681,4792,1560,2467,2413,1700,3725,2345,467,347,4920,2924,103,684,705,4790,33,673,849,490,899,5100,1437,2343,166,5307,7,3675,4798,1197,1059,2490,4960,1173,5031"
7,204.9640965461731,has_item,Video,Ok!,
8,215.36573553085327,has_item,Video,Speech ,"2669,981,1093,2670,2601,1387,2393,999,1645,1363,1568,1666,2706,2017,2212,693,1343,204,5228,1193,776,461,767,2559,1061,4776,5227,1013,968,139,4869,569,341,2252,3682,2213,631,1844,40,5499,1297,5483,5264,837,4758,2497,2281"
9,245.20691347122192,has_item,Video,Exclamation ,
