condition,rank,signal,trial,modality,id,pid,name,time
autoencoder,0,searching,0,visual,1849,19,512_8800_8800204.jpg,1714075413815
VAE,1,searching,0,visual,2556,19,512_8628_8628723.jpg,1714075413815
contrastive+autoencoder,2,searching,0,visual,3656,19,512_9284_9284464.jpg,1714075413815
contrastive+VAE,3,searching,0,visual,2909,19,512_9121_9121593.jpg,1714075413815
contrastive,4,searching,0,visual,11,19,512_7920_7920939.jpg,1714075413815
VAE,0,searching,1,visual,747,19,512_7211_7211946.jpg,1714075465096
contrastive,1,searching,1,visual,3536,19,512_9255_9255471.jpg,1714075465096
autoencoder,2,searching,1,visual,1362,19,512_8617_8617213.jpg,1714075465096
contrastive+autoencoder,3,searching,1,visual,5807,19,512_10606_10606438.jpg,1714075465096
contrastive+VAE,4,searching,1,visual,4949,19,512_10163_10163278.jpg,1714075465096
random,0,searching,2,visual,4520,19,512_9857_9857064.jpg,1714075515868
VAE,1,searching,2,visual,4924,19,512_10163_10163253.jpg,1714075515868
contrastive+VAE,2,searching,2,visual,5762,19,512_10606_10606341.jpg,1714075515868
contrastive+autoencoder,3,searching,2,visual,4604,19,512_9859_9859960.jpg,1714075515868
autoencoder,4,searching,2,visual,4521,19,512_9857_9857066.jpg,1714075515868
VAE,0,searching,3,visual,2102,19,512_8609_8609998.jpg,1714075558401
random,1,searching,3,visual,1695,19,512_8485_8485570.jpg,1714075558401
contrastive+autoencoder,2,searching,3,visual,2583,19,512_8745_8745817.jpg,1714075558401
contrastive+VAE,3,searching,3,visual,791,19,512_7305_7305886.jpg,1714075558401
autoencoder,4,searching,3,visual,5802,19,512_10606_10606433.jpg,1714075558401
contrastive,0,searching,4,visual,2123,19,512_7402_7402158.jpg,1714075587254
autoencoder,1,searching,4,visual,4521,19,512_9857_9857066.jpg,1714075587254
autoencoder,2,searching,4,visual,5802,19,512_10606_10606433.jpg,1714075587254
contrastive+VAE,3,searching,4,visual,4949,19,512_10163_10163278.jpg,1714075587254
contrastive,4,searching,4,visual,11,19,512_7920_7920939.jpg,1714075587254
contrastive,0,searching,5,visual,499,19,512_7920_7920878.jpg,1714075629311
autoencoder,1,searching,5,visual,170,19,512_8121_8121262.jpg,1714075629311
random,2,searching,5,visual,2604,19,512_8718_8718005.jpg,1714075629311
contrastive+VAE,3,searching,5,visual,5303,19,512_10303_10303017.jpg,1714075629311
contrastive+autoencoder,4,searching,5,visual,5786,19,512_10606_10606395.jpg,1714075629311
autoencoder,0,searching,6,visual,4132,19,512_9547_9547338.jpg,1714075661619
contrastive,1,searching,6,visual,1352,19,512_7403_7403030.jpg,1714075661619
contrastive+VAE,2,searching,6,visual,3049,19,512_9090_9090877.jpg,1714075661619
contrastive+autoencoder,3,searching,6,visual,5176,19,512_10195_10195192.jpg,1714075661619
random,4,searching,6,visual,584,19,512_6844_6844501.jpg,1714075661619
contrastive,0,searching,7,visual,3040,19,512_9076_9076335.jpg,1714075696033
autoencoder,1,searching,7,visual,2611,19,512_8727_8727493.jpg,1714075696033
contrastive+autoencoder,2,searching,7,visual,467,19,512_6172_6172549.jpg,1714075696033
random,3,searching,7,visual,4848,19,512_10051_10051242.jpg,1714075696033
contrastive+VAE,4,searching,7,visual,625,19,512_8721_8721071.jpg,1714075696033
random,0,searching,8,visual,3291,19,512_9076_9076356.jpg,1714075736627
contrastive,1,searching,8,visual,3044,19,512_9076_9076431.jpg,1714075736627
contrastive+autoencoder,2,searching,8,visual,3063,19,512_8757_8757815.jpg,1714075736627
VAE,3,searching,8,visual,5750,19,512_10606_10606329.jpg,1714075736627
contrastive+VAE,4,searching,8,visual,126,19,512_7920_7920906.jpg,1714075736627
contrastive+autoencoder,0,searching,9,visual,5786,19,512_10606_10606395.jpg,1714075766925
contrastive+VAE,1,searching,9,visual,126,19,512_7920_7920906.jpg,1714075766925
random,2,searching,9,visual,584,19,512_6844_6844501.jpg,1714075766925
contrastive+VAE,3,searching,9,visual,625,19,512_8721_8721071.jpg,1714075766925
contrastive,4,searching,9,visual,11,19,512_7920_7920939.jpg,1714075766925
