condition,rank,signal,trial,modality,id,pid,name,time
contrastive+VAE,0,searching,0,visual,5303,4,512_10303_10303017.jpg,1713830345780
contrastive,1,searching,0,visual,499,4,512_7920_7920878.jpg,1713830345780
autoencoder,2,searching,0,visual,170,4,512_8121_8121262.jpg,1713830345780
contrastive+autoencoder,3,searching,0,visual,5786,4,512_10606_10606395.jpg,1713830345780
VAE,4,searching,0,visual,4937,4,512_10163_10163266.jpg,1713830345780
contrastive+VAE,0,searching,1,visual,4630,4,512_9860_9860003.jpg,1713830377285
autoencoder,1,searching,1,visual,150,4,512_6416_6416401.jpg,1713830377285
VAE,2,searching,1,visual,367,4,512_7931_7931421.jpg,1713830377285
contrastive+autoencoder,3,searching,1,visual,507,4,512_7920_7920851.jpg,1713830377285
random,4,searching,1,visual,4000,4,512_9533_9533642.jpg,1713830377285
contrastive+VAE,0,searching,2,visual,126,4,512_7920_7920906.jpg,1713830413006
autoencoder,1,searching,2,visual,5271,4,512_10282_10282647.jpg,1713830413006
contrastive,2,searching,2,visual,3044,4,512_9076_9076431.jpg,1713830413006
random,3,searching,2,visual,3291,4,512_9076_9076356.jpg,1713830413006
VAE,4,searching,2,visual,5750,4,512_10606_10606329.jpg,1713830413006
autoencoder,0,searching,3,visual,1462,4,512_8718_8718623.jpg,1713830453423
VAE,1,searching,3,visual,44,4,512_6172_6172508.jpg,1713830453423
contrastive+autoencoder,2,searching,3,visual,499,4,512_7920_7920878.jpg,1713830453423
contrastive,3,searching,3,visual,2123,4,512_7402_7402158.jpg,1713830453423
contrastive+VAE,4,searching,3,visual,5740,4,512_10606_10606317.jpg,1713830453423
contrastive+VAE,0,searching,4,visual,5740,4,512_10606_10606317.jpg,1713830481704
contrastive,1,searching,4,visual,72,4,512_7158_7158874.jpg,1713830481704
VAE,2,searching,4,visual,5750,4,512_10606_10606329.jpg,1713830481704
VAE,3,searching,4,visual,4937,4,512_10163_10163266.jpg,1713830481704
random,4,searching,4,visual,4000,4,512_9533_9533642.jpg,1713830481704
contrastive,0,searching,5,visual,11,4,512_7920_7920939.jpg,1713830530138
contrastive+VAE,1,searching,5,visual,2909,4,512_9121_9121593.jpg,1713830530138
VAE,2,searching,5,visual,2556,4,512_8628_8628723.jpg,1713830530138
autoencoder,3,searching,5,visual,1849,4,512_8800_8800204.jpg,1713830530138
random,4,searching,5,visual,2805,4,512_9090_9090861.jpg,1713830530138
random,0,searching,6,visual,2136,4,512_8568_8568701.jpg,1713830562635
autoencoder,1,searching,6,visual,940,4,512_8721_8721073.jpg,1713830562635
contrastive+autoencoder,2,searching,6,visual,4440,4,512_9820_9820043.jpg,1713830562635
contrastive+VAE,3,searching,6,visual,3090,4,512_9066_9066392.jpg,1713830562635
contrastive,4,searching,6,visual,4325,4,512_9710_9710167.jpg,1713830562635
contrastive+autoencoder,0,searching,7,visual,606,4,512_6416_6416321.jpg,1713830602484
autoencoder,1,searching,7,visual,4603,4,512_9859_9859867.jpg,1713830602484
random,2,searching,7,visual,5441,4,512_10399_10399069.jpg,1713830602484
VAE,3,searching,7,visual,1675,4,512_8797_8797994.jpg,1713830602484
contrastive,4,searching,7,visual,420,4,512_7402_7402987.jpg,1713830602484
autoencoder,0,searching,8,visual,1388,4,512_6449_6449678.jpg,1713830632501
contrastive,1,searching,8,visual,4436,4,512_9820_9820039.jpg,1713830632501
contrastive+autoencoder,2,searching,8,visual,3727,4,512_9284_9284599.jpg,1713830632501
VAE,3,searching,8,visual,487,4,512_8722_8722590.jpg,1713830632501
random,4,searching,8,visual,383,4,512_8112_8112759.jpg,1713830632501
contrastive,0,searching,9,visual,420,4,512_7402_7402987.jpg,1713830652062
random,1,searching,9,visual,383,4,512_8112_8112759.jpg,1713830652062
random,2,searching,9,visual,2805,4,512_9090_9090861.jpg,1713830652062
random,3,searching,9,visual,4000,4,512_9533_9533642.jpg,1713830652062
contrastive,4,searching,9,visual,4325,4,512_9710_9710167.jpg,1713830652062
