condition,rank,signal,trial,modality,id,pid,name,time
contrastive,0,has_item,0,auditory,691,14,glitchy_language.jpg,1713910818309
random,1,has_item,0,auditory,864,14,nine_21.jpg,1713910818309
autoencoder,2,has_item,0,auditory,178,14,mistery_unlocked.jpg,1713910818309
contrastive+VAE,3,has_item,0,auditory,104,14,nine_04.jpg,1713910818309
VAE,4,has_item,0,auditory,547,14,oringz-pack-nine-04.jpg,1713910818309
contrastive,0,has_item,1,auditory,172,14,nine_24.jpg,1713910854908
autoencoder,1,has_item,1,auditory,745,14,S112_JOKE_3.jpg,1713910854908
VAE,2,has_item,1,auditory,665,14,bells.jpg,1713910854908
contrastive+autoencoder,3,has_item,1,auditory,568,14,achievement.jpg,1713910854908
random,4,has_item,1,auditory,491,14,there_you_go.jpg,1713910854908
random,0,has_item,2,auditory,650,14,in-a-hurry-song.jpg,1713910898823
contrastive+autoencoder,1,has_item,2,auditory,233,14,departure.jpg,1713910898823
contrastive,2,has_item,2,auditory,180,14,demonstrative.jpg,1713910898823
VAE,3,has_item,2,auditory,194,14,magic.jpg,1713910898823
autoencoder,4,has_item,2,auditory,515,14,proud.jpg,1713910898823
VAE,0,has_item,3,auditory,227,14,chirpy.jpg,1713910928497
autoencoder,1,has_item,3,auditory,94,14,that_look.jpg,1713910928497
contrastive+VAE,2,has_item,3,auditory,456,14,whistling.jpg,1713910928497
contrastive+autoencoder,3,has_item,3,auditory,257,14,piece_of_cake.jpg,1713910928497
random,4,has_item,3,auditory,568,14,achievement.jpg,1713910928497
contrastive+autoencoder,0,has_item,4,auditory,569,14,like_it_never_even_happened.jpg,1713910964533
VAE,1,has_item,4,auditory,547,14,oringz-pack-nine-04.jpg,1713910964533
random,2,has_item,4,auditory,568,14,achievement.jpg,1713910964533
autoencoder,3,has_item,4,auditory,515,14,proud.jpg,1713910964533
random,4,has_item,4,auditory,491,14,there_you_go.jpg,1713910964533
contrastive+VAE,0,has_item,5,auditory,829,14,rush.jpg,1713910998764
autoencoder,1,has_item,5,auditory,685,14,pluck.jpg,1713910998764
contrastive+autoencoder,2,has_item,5,auditory,242,14,hello_2.jpg,1713910998764
VAE,3,has_item,5,auditory,257,14,piece_of_cake.jpg,1713910998764
contrastive,4,has_item,5,auditory,6,14,hey_3.jpg,1713910998764
VAE,0,has_item,6,auditory,793,14,sharp.jpg,1713911022300
contrastive+autoencoder,1,has_item,6,auditory,377,14,swiftly.jpg,1713911022300
random,2,has_item,6,auditory,249,14,decided.jpg,1713911022300
contrastive,3,has_item,6,auditory,668,14,ending.jpg,1713911022300
autoencoder,4,has_item,6,auditory,271,14,youve_been_informed.jpg,1713911022300
contrastive+autoencoder,0,has_item,7,auditory,717,14,frozen_powerlines.jpg,1713911056567
contrastive+VAE,1,has_item,7,auditory,587,14,give_me_that_back.jpg,1713911056567
random,2,has_item,7,auditory,755,14,aww.jpg,1713911056567
contrastive,3,has_item,7,auditory,754,14,pungent.jpg,1713911056567
autoencoder,4,has_item,7,auditory,426,14,capisci.jpg,1713911056567
contrastive,0,has_item,8,auditory,704,14,quickie.jpg,1713911091877
autoencoder,1,has_item,8,auditory,0,14,discreet-song.jpg,1713911091877
VAE,2,has_item,8,auditory,211,14,wakeup-will-you-song.jpg,1713911091877
contrastive+autoencoder,3,has_item,8,auditory,702,14,nine_19.jpg,1713911091877
random,4,has_item,8,auditory,547,14,oringz-pack-nine-04.jpg,1713911091877
autoencoder,0,has_item,9,auditory,426,14,capisci.jpg,1713911151986
contrastive,1,has_item,9,auditory,6,14,hey_3.jpg,1713911151986
random,2,has_item,9,auditory,547,14,oringz-pack-nine-04.jpg,1713911151986
autoencoder,3,has_item,9,auditory,271,14,youve_been_informed.jpg,1713911151986
random,4,has_item,9,auditory,491,14,there_you_go.jpg,1713911151986
