condition,rank,signal,trial,modality,id,pid,name,time
random,0,has_item,0,auditory,650,32,in-a-hurry-song.jpg,1714426586430
contrastive+autoencoder,1,has_item,0,auditory,233,32,departure.jpg,1714426586430
VAE,2,has_item,0,auditory,194,32,magic.jpg,1714426586430
autoencoder,3,has_item,0,auditory,515,32,proud.jpg,1714426586430
contrastive+VAE,4,has_item,0,auditory,27,32,oringz-pack-nine-06.jpg,1714426586430
contrastive+VAE,0,has_item,1,auditory,611,32,granules.jpg,1714426618212
VAE,1,has_item,1,auditory,357,32,deduction.jpg,1714426618212
autoencoder,2,has_item,1,auditory,285,32,classic_ringer.jpg,1714426618212
random,3,has_item,1,auditory,301,32,high-gong.jpg,1714426618212
contrastive,4,has_item,1,auditory,748,32,am.jpg,1714426618212
random,0,has_item,2,auditory,9,32,credulous.jpg,1714426640585
contrastive,1,has_item,2,auditory,26,32,fallin.jpg,1714426640585
autoencoder,2,has_item,2,auditory,264,32,digital_spit.jpg,1714426640585
VAE,3,has_item,2,auditory,736,32,told_you_so.jpg,1714426640585
contrastive+VAE,4,has_item,2,auditory,482,32,what.jpg,1714426640585
contrastive,0,has_item,3,auditory,290,32,micro.jpg,1714426671038
random,1,has_item,3,auditory,406,32,forced_out.jpg,1714426671038
contrastive+VAE,2,has_item,3,auditory,388,32,swift.jpg,1714426671038
autoencoder,3,has_item,3,auditory,204,32,shoot_em.jpg,1714426671038
contrastive+autoencoder,4,has_item,3,auditory,405,32,milestone.jpg,1714426671038
contrastive+autoencoder,0,has_item,4,auditory,405,32,milestone.jpg,1714426696220
contrastive+VAE,1,has_item,4,auditory,482,32,what.jpg,1714426696220
contrastive+VAE,2,has_item,4,auditory,631,32,hmm_3.jpg,1714426696220
contrastive+VAE,3,has_item,4,auditory,27,32,oringz-pack-nine-06.jpg,1714426696220
contrastive,4,has_item,4,auditory,748,32,am.jpg,1714426696220
VAE,0,has_item,5,auditory,31,32,fingerlicking.jpg,1714426726156
random,1,has_item,5,auditory,188,32,relax.jpg,1714426726156
contrastive+VAE,2,has_item,5,auditory,220,32,playful.jpg,1714426726156
autoencoder,3,has_item,5,auditory,447,32,ill_make_it_possible.jpg,1714426726156
contrastive,4,has_item,5,auditory,109,32,Beep6.jpg,1714426726156
autoencoder,0,has_item,6,auditory,685,32,pluck.jpg,1714426747141
VAE,1,has_item,6,auditory,257,32,piece_of_cake.jpg,1714426747141
random,2,has_item,6,auditory,180,32,demonstrative.jpg,1714426747141
contrastive,3,has_item,6,auditory,6,32,hey_3.jpg,1714426747141
contrastive+VAE,4,has_item,6,auditory,829,32,rush.jpg,1714426747141
VAE,0,has_item,7,auditory,288,32,lace.jpg,1714426769564
random,1,has_item,7,auditory,151,32,oringz-pack-nine-16.jpg,1714426769564
contrastive+autoencoder,2,has_item,7,auditory,257,32,piece_of_cake.jpg,1714426769564
autoencoder,3,has_item,7,auditory,104,32,nine_04.jpg,1714426769564
contrastive,4,has_item,7,auditory,271,32,youve_been_informed.jpg,1714426769564
contrastive+VAE,0,has_item,8,auditory,54,32,oringz-pack-nine-44.jpg,1714426795776
contrastive,1,has_item,8,auditory,517,32,ringing_bells_2.jpg,1714426795776
contrastive+autoencoder,2,has_item,8,auditory,257,32,piece_of_cake.jpg,1714426795776
random,3,has_item,8,auditory,200,32,oh_finally.jpg,1714426795776
autoencoder,4,has_item,8,auditory,301,32,high-gong.jpg,1714426795776
contrastive+VAE,0,has_item,9,auditory,829,32,rush.jpg,1714426822773
contrastive,1,has_item,9,auditory,109,32,Beep6.jpg,1714426822773
contrastive,2,has_item,9,auditory,748,32,am.jpg,1714426822773
autoencoder,3,has_item,9,auditory,301,32,high-gong.jpg,1714426822773
contrastive,4,has_item,9,auditory,271,32,youve_been_informed.jpg,1714426822773
