,time,signal,type,phrase,results
0,92.35337162017822,idle,Video, ,"1166,4926,4938,1447,3996,2937,1911,4753,1801,177,4754,5500,1497,3792,5478,2999,1778,1081,2465,5182,13,2997,1859,5179,1112,5720,3994,5159,5165,736,3006,4945,3159,1435,2512,5186,3827,1104,1701,3748,22,2194,2000,1767,2092,5164,5498,5253,5450,5462,3754,2087,3970,4951,3486,2909,150,2172,684,1946,1372,1842,4924,2546,1094,123,3324,5898,4031,3644,5242,5323,2829,1091,4935,877,1455,135,4788,2666,4288,669,130,3938,1989,5176,197,3323,1410,1004,72,1835,3412,566,4936,3942,2790,5533,772,4352"
1,104.08557271957397,idle,Video, ,"1166,4926,4938,1447,3996,2937,1911,4753,1801,177,4754,5500,1497,3792,5478,2999,1778,1081,2465,5182,13,2997,1859,5179,1112,5720,3994,5159,5165,736,3006,4945,3159,1435,2512,5186,3827,1104,1701,3748,22,2194,2000,1767,2092,5164,5498,5253,5450,5462,3754,2087,3970,4951,3486,2909,150,2172,684,1946,1372,1842,4924,2546,1094,123,3324,5898,4031,3644,5242,5323,2829,1091,4935,877,1455,135,4788,2666,4288,669,130,3938,1989,5176,197,3323,1410,1004,72,1835,3412,566,4936,3942,2790,5533,772,4352"
2,107.34269976615906,idle,Video, ,"1166,4926,4938,1447,3996,2937,1911,4753,1801,177,4754,5500,1497,3792,5478,2999,1778,1081,2465,5182,13,2997,1859,5179,1112,5720,3994,5159,5165,736,3006,4945,3159,1435,2512,5186,3827,1104,1701,3748,22,2194,2000,1767,2092,5164,5498,5253,5450,5462,3754,2087,3970,4951,3486,2909,150,2172,684,1946,1372,1842,4924,2546,1094,123,3324,5898,4031,3644,5242,5323,2829,1091,4935,877,1455,135,4788,2666,4288,669,130,3938,1989,5176,197,3323,1410,1004,72,1835,3412,566,4936,3942,2790,5533,772,4352"
3,128.51406741142273,idle,Video,Heart,"4753,4754,4935,5783,1311,4692,4767,4766,4925,1664,4962,5617,4133,2851,4046,5096,5767,479,3785,3701,3871,3876,3696,3685,3881,4760,3866,3964,4056,3686,53,3872,3873,4050,4756,50,4905,3865,3694,3704,4170,3703,3697,5080,4062,3353,3868,3870,3869,3877,3594,3683,3875,3879,3878,3651,4915,5697,4063,3692,4149,3867,5100,4044,3687,4054,5840,3864,4058,3880,4908,4042,4171,3699,4057,3801,3691"
4,142.0695788860321,idle,Video,Heart,"1166,4926,4938,1447,3996,2937,1911,4753,1801,177,4754,5500,1497,3792,5478,2999,1778,1081,2465,5182,13,2997,1859,5179,1112,5720,3994,5159,5165,736,3006,4945,3159,1435,2512,5186,3827,1104,1701,3748,22,2194,2000,1767,2092,5164,5498,5253,5450,5462,3754,2087,3970,4951,3486,2909,150,2172,684,1946,1372,1842,4924,2546,1094,123,3324,5898,4031,3644,5242,5323,2829,1091,4935,877,1455,135,4788,2666,4288,669,130,3938,1989,5176,197,3323,1410,1004,72,1835,3412,566,4936,3942,2790,5533,772,4352"
5,160.10735368728638,idle,Video, ,"1166,2194,684,1447,5720,4753,4926,3159,4754,2937,4938,1497,1767,1410,5500,1911,4788,1859,1112,2666,3792,2087,3970,1801,4951,4935,1827,1899,4945,3414,1946,177,2075,3996,1912,4928,4131,3432,2000,736,1630,5498,2172,1842,2125,1168,3445,3827,5478,5131,2465,22,3006,5786,4250,4288,2885,3438,4143,3748,3413,2512,5327,5323,5253,1989,1104,1379,3412,669,3754,3418,1384,4952,2076,2829,2052,5257,1372,3682,5244,4246,2385,3938,3862,1900,4451,3946,2038,3424,2999,13,1311,2699,2997,821,1835,2670,4936,2092"
6,166.43919610977173,idle,Video, ,"1166,2194,684,1447,5720,4753,4926,3159,4754,2937,4938,1497,1767,1410,5500,1911,4788,1859,1112,2666,3792,2087,3970,1801,4951,4935,1827,1899,4945,3414,1946,177,2075,3996,1912,4928,4131,3432,2000,736,1630,5498,2172,1842,2125,1168,3445,3827,5478,5131,2465,22,3006,5786,4250,4288,2885,3438,4143,3748,3413,2512,5327,5323,5253,1989,1104,1379,3412,669,3754,3418,1384,4952,2076,2829,2052,5257,1372,3682,5244,4246,2385,3938,3862,1900,4451,3946,2038,3424,2999,13,1311,2699,2997,821,1835,2670,4936,2092"
7,170.84384632110596,idle,Video, ,"1166,2194,684,1447,5720,4753,4926,3159,4754,2937,4938,1497,1767,1410,5500,1911,4788,1859,1112,2666,3792,2087,3970,1801,4951,4935,1827,1899,4945,3414,1946,177,2075,3996,1912,4928,4131,3432,2000,736,1630,5498,2172,1842,2125,1168,3445,3827,5478,5131,2465,22,3006,5786,4250,4288,2885,3438,4143,3748,3413,2512,5327,5323,5253,1989,1104,1379,3412,669,3754,3418,1384,4952,2076,2829,2052,5257,1372,3682,5244,4246,2385,3938,3862,1900,4451,3946,2038,3424,2999,13,1311,2699,2997,821,1835,2670,4936,2092"
8,175.38450813293457,idle,Video, ,"1166,2194,684,1447,5720,4753,4926,3159,4754,2937,4938,1497,1767,1410,5500,1911,4788,1859,1112,2666,3792,2087,3970,1801,4951,4935,1827,1899,4945,3414,1946,177,2075,3996,1912,4928,4131,3432,2000,736,1630,5498,2172,1842,2125,1168,3445,3827,5478,5131,2465,22,3006,5786,4250,4288,2885,3438,4143,3748,3413,2512,5327,5323,5253,1989,1104,1379,3412,669,3754,3418,1384,4952,2076,2829,2052,5257,1372,3682,5244,4246,2385,3938,3862,1900,4451,3946,2038,3424,2999,13,1311,2699,2997,821,1835,2670,4936,2092"
9,181.28759455680847,idle,Video, ,"684,2194,4753,1447,1384,4754,5720,1166,3445,3438,3424,1410,1767,5131,4788,2666,2087,3413,3159,1497,3414,4926,4935,1379,4938,3970,2125,1827,3418,1630,2937,1859,3419,1899,1912,4131,1801,4928,1911,1112,5500,3434,2132,3792,3432,1946,3443,4250,4925,2075,4951,1955,2000,966,2052,3411,5327,1900,3298,1989,2172,1287,5326,2837,1,1168,645,2192,3441,736,4752,5786,821,2885,1193,2003,3437,2695,4246,2161,366,2077,4952,3951,3996,2038,2512,4945,3431,4143,1372,4949,3682,4288,177,5108,3862,53,3412,5096"
