,time,signal,type,phrase,results
0,81.55447602272034,has_item,,,"1317,2881,2660,2898,3593,4257,1559,3502,1827,1462,5760,3816,3447,3821,3837,4441,4798,4279,3266,4284,3278,3692,2970,1270,3036,1807,967,3755,2323,703,3809,2040,1083,3416,5354,4435,5569,3020,1573,3403,5485,1752,3649,5280,2064,1402,4092,3687,646,440,3181,3492,4971,1089,4177,3319,1075,3351,1511,4795,4768,2548,3140,3183,1648,2090,1190,888,3024,5479,3444,2879,4966,3428,4354,4030,1758,1926,1006,5524,3826,4017,3620,2058,3802,2156,3108,4031,1882,2587,5278,5490,1286,4788,2761,5272,2207,3136,5633,2061"
1,92.7119209766388,has_item,Video,Hand,"2881,5760,3649,2587,5748,4056,2960,3427,4060,5759,5078,5751,5742,1884,3501,4096,5691,5727,4045,5750,5673,2328,5753,5669,352,3695,5743,459,5668,4119,5761,5746,5676,5675,5696,5758,5740,3765,4058,671,1196,4015,5680,5681,606,5677,4046,296,4077,5725,4871,5744,4855,5762,2876,2928,5678,1932,75,4041,1516,5094,4324,833,2877,5670,446,2049,1369,5735,1248,2068,2835,524,1887,858,5674,961,2516,5738,5607,3759,2832,14,4361,81,248,4049,5685,5766,1082,3824,1515,2399,904,5694,519,5684,2782,4059"
2,108.52731776237488,has_item,Video,Hand,"2881,5760,3649,2587,5748,4056,2960,3427,4060,5759,5078,5751,5742,1884,3501,4096,5691,5727,4045,5750,5673,2328,5753,5669,352,3695,5743,459,5668,4119,5761,5746,5676,5675,5696,5758,5740,3765,4058,671,1196,4015,5680,5681,606,5677,4046,296,4077,5725,4871,5744,4855,5762,2876,2928,5678,1932,75,4041,1516,5094,4324,833,2877,5670,446,2049,1369,5735,1248,2068,2835,524,1887,858,5674,961,2516,5738,5607,3759,2832,14,4361,81,248,4049,5685,5766,1082,3824,1515,2399,904,5694,519,5684,2782,4059"
3,108.71460962295532,has_item,Video,Hand,"2881,5760,3649,2587,5748,4056,2960,3427,4060,5759,5078,5751,5742,1884,3501,4096,5691,5727,4045,5750,5673,2328,5753,5669,352,3695,5743,459,5668,4119,5761,5746,5676,5675,5696,5758,5740,3765,4058,671,1196,4015,5680,5681,606,5677,4046,296,4077,5725,4871,5744,4855,5762,2876,2928,5678,1932,75,4041,1516,5094,4324,833,2877,5670,446,2049,1369,5735,1248,2068,2835,524,1887,858,5674,961,2516,5738,5607,3759,2832,14,4361,81,248,4049,5685,5766,1082,3824,1515,2399,904,5694,519,5684,2782,4059"
4,122.10767221450806,has_item,Video, ,"1317,2881,2660,2898,3593,4257,1559,3502,1827,1462,5760,3816,3447,3821,3837,4441,4798,4279,3266,4284,3278,3692,2970,1270,3036,1807,967,3755,2323,703,3809,2040,1083,3416,5354,4435,5569,3020,1573,3403,5485,1752,3649,5280,2064,1402,4092,3687,646,440,3181,3492,4971,1089,4177,3319,1075,3351,1511,4795,4768,2548,3140,3183,1648,2090,1190,888,3024,5479,3444,2879,4966,3428,4354,4030,1758,1926,1006,5524,3826,4017,3620,2058,3802,2156,3108,4031,1882,2587,5278,5490,1286,4788,2761,5272,2207,3136,5633,2061"
5,192.04319739341736,has_item,Video, ,"1317,2881,2660,2898,3593,4257,1559,3502,1827,1462,5760,3816,3447,3821,3837,4441,4798,4279,3266,4284,3278,3692,2970,1270,3036,1807,967,3755,2323,703,3809,2040,1083,3416,5354,4435,5569,3020,1573,3403,5485,1752,3649,5280,2064,1402,4092,3687,646,440,3181,3492,4971,1089,4177,3319,1075,3351,1511,4795,4768,2548,3140,3183,1648,2090,1190,888,3024,5479,3444,2879,4966,3428,4354,4030,1758,1926,1006,5524,3826,4017,3620,2058,3802,2156,3108,4031,1882,2587,5278,5490,1286,4788,2761,5272,2207,3136,5633,2061"
6,196.70460033416748,has_item,Video, ,"1317,2881,2660,2898,3593,4257,1559,3502,1827,1462,5760,3816,3447,3821,3837,4441,4798,4279,3266,4284,3278,3692,2970,1270,3036,1807,967,3755,2323,703,3809,2040,1083,3416,5354,4435,5569,3020,1573,3403,5485,1752,3649,5280,2064,1402,4092,3687,646,440,3181,3492,4971,1089,4177,3319,1075,3351,1511,4795,4768,2548,3140,3183,1648,2090,1190,888,3024,5479,3444,2879,4966,3428,4354,4030,1758,1926,1006,5524,3826,4017,3620,2058,3802,2156,3108,4031,1882,2587,5278,5490,1286,4788,2761,5272,2207,3136,5633,2061"
7,407.3869299888611,idle,Video, ,"2980,1109,1870,4028,1804,1922,4012,1671,5028,2768,5873,620,3083,3761,2803,5316,1838,3314,3090,5858,3000,3903,1299,2513,2527,2578,4128,5346,3285,1615,2138,2904,2945,1241,2224,3444,185,5336,921,2703,4355,4889,5047,1958,3906,3309,3572,3584,5865,3101,3311,1272,2445,2832,236,5011,5910,5396,3227,3465,3312,3129,3488,3030,5496,3318,56,3742,368,2380,719,4783,1926,2985,5210,1479,3315,2478,4846,3161,3160,4671,3699,2772,5345,2716,3066,2914,1808,4828,2088,4303,958,4172,3921,2956,5283,3060,217,5900"
8,414.65827202796936,idle,Video, ,"2980,1109,1870,4028,1804,1922,4012,1671,5028,2768,5873,620,3083,3761,2803,5316,1838,3314,3090,5858,3000,3903,1299,2513,2527,2578,4128,5346,3285,1615,2138,2904,2945,1241,2224,3444,185,5336,921,2703,4355,4889,5047,1958,3906,3309,3572,3584,5865,3101,3311,1272,2445,2832,236,5011,5910,5396,3227,3465,3312,3129,3488,3030,5496,3318,56,3742,368,2380,719,4783,1926,2985,5210,1479,3315,2478,4846,3161,3160,4671,3699,2772,5345,2716,3066,2914,1808,4828,2088,4303,958,4172,3921,2956,5283,3060,217,5900"
9,417.52635955810547,idle,Video, ,"1870,1272,2832,1479,4671,2088,4658,4841,4144,2960,4667,1543,4381,4649,320,3355,2588,2569,2616,670,2027,4651,2783,1291,1836,4844,2784,4665,4657,1729,2665,4652,2618,5113,2822,2878,4421,4183,4383,1735,2928,4672,1756,2876,4384,4510,5104,5328,4411,1333,4515,4663,2093,4414,4418,4105,2589,4412,4520,2875,3808,1634,3015,4385,1728,4388,4423,3063,4650,4379,4842,4664,817,759,511,940,4513,4427,4506,4654,2451,1754,4507,4519,4528,4527,1532,4382,2877,4416,818,1641,2918,4516,4512,1690,709,4525,302,4526"
