,iters,loss
0,0,0.00976351771767684
1,127,0.00913346470810297
2,254,0.008452300011642336
3,381,0.008157239185543511
4,508,0.00804754317276121
5,635,0.007990670955087256
6,762,0.007334021132762038
7,889,0.00711537533857691
8,1016,0.007210565364266943
9,1143,0.006343218285267747
10,1270,0.006962019158160593
11,1397,0.006395657231488566
12,1524,0.005434194418389027
13,1651,0.005688342522448442
14,1778,0.004638013877267913
15,1905,0.005118132576229065
16,2032,0.0043932894083458605
17,2159,0.003946762385330801
18,2286,0.004456783373524824
19,2413,0.0031865112424835445
20,2540,0.004132458074825016
21,2667,0.003521840168735174
22,2794,0.004083910326319416
23,2921,0.0028041756059241107
24,3048,0.0026270761264590766
25,3175,0.003363178705605935
26,3302,0.0031534250326982634
27,3429,0.0030682995094089057
28,3556,0.0027778014892668236
29,3683,0.002490071799811416
30,3810,0.0027610577466919664
31,3937,0.002806695192817628
32,4064,0.0021002151834683155
33,4191,0.0025515584495123915
34,4318,0.00229315401062252
35,4445,0.0022130730583911806
36,4572,0.0024863321950116496
37,4699,0.0023360407258581927
38,4826,0.002187651208066565
39,4953,0.0021993224545726626
40,5080,0.0022327735668092263
41,5207,0.0021664551862581507
42,5334,0.002323956236125916
43,5461,0.0019559961134993187
44,5588,0.0024090810554234063
45,5715,0.0020178969450822966
46,5842,0.002410418874635471
47,5969,0.00197711892015352
48,6096,0.0024195623210095983
49,6223,0.0019552998655424344
50,6350,0.0022069938539520024
51,6477,0.001769818424239872
52,6604,0.0023970751781163253
53,6731,0.0022993498430477354
54,6858,0.002306939110042542
55,6985,0.002584497524997381
56,7112,0.002228111732663132
57,7239,0.0021451735121058666
58,7366,0.001785782261157599
59,7493,0.0016661785014971035
60,7620,0.0021287409339364118
61,7747,0.0019466752611745999
62,7874,0.002083730979228583
63,8001,0.0021714563444843443
64,8128,0.001677910056639844
65,8255,0.001826135309662406
66,8382,0.0016907279885660007
67,8509,0.0016606572106128603
68,8636,0.0018483860286202017
69,8763,0.0021432530222915288
70,8890,0.0023955824806934267
71,9017,0.0015758900191840224
72,9144,0.00213205438899243
73,9271,0.001818262920604916
74,9398,0.0018420051636658316
75,9525,0.0013650429295742606
76,9652,0.0016117496049310278
77,9779,0.0013257567807445376
78,9906,0.0018123064454146258
79,10033,0.001739539968685841
80,10160,0.0012899044695801622
81,10287,0.0012431345352037686
82,10414,0.0017697083668445977
83,10541,0.0015762025915731595
84,10668,0.0013171645600026048
85,10795,0.0012033851597252794
86,10922,0.0011561498867245171
87,11049,0.0011837902500873476
88,11176,0.0011944198232936108
89,11303,0.0014231693087600349
90,11430,0.0013880733195252306
91,11557,0.0013308888814580722
92,11684,0.001541877121437253
93,11811,0.0011340519340019527
94,11938,0.0013032147264856054
95,12065,0.0015639702635487235
96,12192,0.0010630456716056885
97,12319,0.001046074422325675
98,12446,0.001192169395957406
99,12573,0.0013528108362137802
100,12700,0.0009922893263223603
101,12827,0.001087652182015847
102,12954,0.0009809779369924952
103,13081,0.0012953435107478945
104,13208,0.0008633044057005034
105,13335,0.0008424170256599667
106,13462,0.0008341598463809396
107,13589,0.0009216547716320969
108,13716,0.001225766234510527
109,13843,0.0007991412962515523
110,13970,0.0007859481366600577
111,14097,0.0007747175890629686
112,14224,0.000760788757970014
113,14351,0.0007558098928196224
114,14478,0.0008259405653307757
115,14605,0.0007208099984747218
116,14732,0.001279349636843824
117,14859,0.0012932098287297047
118,14986,0.0007092060418579522
119,15113,0.0007770543140689219
120,15240,0.0007196232441842086
121,15367,0.0006912340681383929
122,15494,0.0007962706520801454
123,15621,0.0013382186101177547
124,15748,0.0008474454635710228
125,15875,0.0006910634087765311
126,16002,0.0007301147763184675
127,16129,0.0010919572096171342
128,16256,0.0011387941405529112
129,16383,0.0006165671653634919
130,16510,0.0006619446038261173
131,16637,0.0012273523281878373
132,16764,0.0011951046900486382
133,16891,0.0007788592318850239
134,17018,0.0008628694560584121
135,17145,0.0005963722199905575
136,17272,0.0006061535416625616
137,17399,0.0005842146324360465
138,17526,0.0005833599863089915
139,17653,0.0007090958671307
140,17780,0.0005797231643218693
141,17907,0.0008026752180940522
142,18034,0.0005713338105697331
143,18161,0.0006350522904884159
144,18288,0.0007297381993353837
145,18415,0.0005694217686578045
146,18542,0.0005641402456704087
147,18669,0.0005539632805689113
148,18796,0.0005748876201824879
149,18923,0.0006124820178887976
150,19050,0.0005515115115586228
151,19177,0.0005402247032781285
152,19304,0.0005443424690426804
153,19431,0.0008557773833199749
154,19558,0.0008275937142334585
155,19685,0.0005490106391155814
156,19812,0.0005292867816339327
157,19939,0.000530234354687488
