,iters,loss
0,0,0.004586942425561608
1,218,0.004523277829546447
2,436,0.004084777667981769
3,654,0.0038190937917166896
4,872,0.003487370976614296
5,1090,0.0032700546290896355
6,1308,0.00259274134942151
7,1526,0.002626481406185605
8,1744,0.0012862080827765509
9,1962,0.0017638548251685746
10,2180,0.0010220967574950752
11,2398,0.0015320552325029985
12,2616,0.0011766313686283356
13,2834,0.0007626998725287411
14,3052,0.0002855559588845717
15,3270,0.0006692548957439738
16,3488,0.0003870753998603296
17,3706,9.268033531827664e-05
18,3924,1.0212319433142286e-05
19,4142,0.0003855711002962305
20,4360,0.00017066998834456873
21,4578,0.0
22,4796,0.0
23,5014,0.00033077255848350874
24,5232,9.488275086660998e-05
25,5450,0.0003742129294150466
26,5668,8.634556460818019e-06
27,5886,7.008142564274849e-05
28,6104,0.00015978429705724805
29,6322,0.00011779849819087107
30,6540,0.00028211455963073523
31,6758,0.00022604914570073468
32,6976,3.6020207842555616e-05
33,7194,0.0
34,7412,0.00018278567479291093
35,7630,8.137336154596521e-05
36,7848,0.0
37,8066,0.00013765532079092953
38,8284,3.071604382007494e-05
39,8502,0.0
40,8720,0.00013723508070368287
41,8938,0.00015131927548198525
42,9156,6.06892852608217e-05
43,9374,4.45385796761294e-05
44,9592,0.0
45,9810,0.00013644572928411152
46,10028,5.455875615461157e-05
47,10246,0.0004054181824583526
48,10464,5.784617104661574e-05
49,10682,0.0002556674934308463
50,10900,7.390876838920313e-05
51,11118,0.00011010847370558922
52,11336,0.0
53,11554,1.625832887964511e-06
54,11772,0.0004371606291980918
55,11990,5.759982340926424e-06
56,12208,3.6743939469713683e-05
57,12426,0.0010195001276261215
58,12644,0.00012897624881989366
59,12862,0.0001030540042514101
60,13080,0.00025361068888541755
61,13298,0.0
62,13516,0.0
63,13734,0.00014660565541424882
64,13952,0.0
65,14170,0.0
66,14388,6.567003256684049e-06
67,14606,0.00023960308470857253
68,14824,0.0005122882510543963
69,15042,0.000246963574798829
70,15260,9.361217054752034e-05
71,15478,0.0
72,15696,6.536490053211877e-05
73,15914,0.0001195494700735862
74,16132,1.3884669596995782e-05
75,16350,0.0
76,16568,0.0
77,16786,0.0
78,17004,6.3001015864381e-05
79,17222,0.0
80,17440,0.00017630255892189272
81,17658,0.00027359769158407087
82,17876,0.0
83,18094,0.0
84,18312,0.0
85,18530,0.0006674712677614404
86,18748,0.00038232797876410526
87,18966,0.0
88,19184,3.1837903031515416e-05
89,19402,6.009692992639104e-05
90,19620,2.416312147717957e-06
91,19838,5.141809719418167e-05
92,20056,0.0002902552075342301
93,20274,0.0003643927907724993
94,20492,6.421836554457288e-05
95,20710,0.00030917059117500933
96,20928,3.915673138898447e-05
97,21146,2.2166707646956137e-05
98,21364,9.467606560899577e-05
99,21582,1.6347667492857768e-05
100,21800,0.0001772439807926843
101,22018,0.00010791895996539964
102,22236,5.781069534634232e-05
103,22454,0.0
104,22672,9.266136709703217e-05
105,22890,0.0
106,23108,0.0002251063396624469
107,23326,4.467204076434494e-06
108,23544,0.00015400432118582068
109,23762,1.4565611651184363e-05
110,23980,5.198871597237543e-05
111,24198,3.673002944080108e-05
112,24416,0.00016596110178789962
113,24634,0.0
114,24852,5.957347537399432e-05
115,25070,0.0
116,25288,2.692004135989268e-05
117,25506,0.0001415813324648306
118,25724,0.0
119,25942,5.795129942237784e-05
120,26160,0.00018347922815095395
121,26378,7.088578075443933e-05
122,26596,0.0
123,26814,0.00032949413454860723
124,27032,6.863044215998518e-06
125,27250,0.0
126,27468,0.00013931228890331514
127,27686,8.051599794571552e-05
128,27904,5.784439384390455e-05
129,28122,0.0
130,28340,0.00014430947533441247
131,28558,0.0
132,28776,0.0
133,28994,0.0
134,29212,0.0002831039488862414
135,29430,0.00030090345428624284
136,29648,0.0
137,29866,0.000512974456362768
138,30084,3.7084752266560126e-05
139,30302,7.174393042511896e-05
140,30520,3.217676774077459e-05
141,30738,4.662744222431008e-05
142,30956,0.00014263924655564335
143,31174,0.000289288545967242
144,31392,0.0002236596624785607
145,31610,0.000137367208889865
146,31828,0.0
147,32046,0.00013585638152349979
148,32264,0.0004911228946042717
149,32482,3.4946093865490834e-05
150,32700,0.0
151,32918,0.0
152,33136,0.0
153,33354,0.00017198137597206536
154,33572,0.00019511238697471968
155,33790,0.00023194880933936584
156,34008,6.016015733053925e-05
157,34226,0.0005281367296472602
158,34444,4.779267201729871e-05
159,34662,0.0002735133428092397
160,34880,0.00043550701042927736
161,35098,0.00022077874852976669
162,35316,0.0006536384788128214
163,35534,7.149734354894096e-05
164,35752,2.1679993342915807e-05
165,35970,0.0
166,36188,0.00014594979925986823
167,36406,0.0
168,36624,0.000770502954448035
169,36842,4.343039125477502e-06
170,37060,5.695456211720038e-06
171,37278,0.00022898593900400565
172,37496,0.0
173,37714,0.0
174,37932,0.0
175,38150,6.633320259391715e-05
176,38368,0.0
177,38586,6.670641516326764e-05
178,38804,5.682947438791257e-06
179,39022,0.00010749017563434916
180,39240,3.601672179108366e-06
181,39458,0.0
182,39676,8.476867314872392e-05
183,39894,0.0
184,40112,0.0
185,40330,0.0
186,40548,0.0003041858793398656
187,40766,0.0
188,40984,0.0002312859127280909
189,41202,0.0
190,41420,0.0
191,41638,0.0
192,41856,0.0
193,42074,8.43084460004754e-06
194,42292,0.0
195,42510,0.0
196,42728,0.00011320412158966064
197,42946,0.0
198,43164,0.0
199,43382,0.0
