,iters,loss
0,0,0.0017044134212262703
1,165,0.0016872355432221383
2,330,0.0017504094224987609
3,495,0.0017175304167198412
4,660,0.0016975673762234774
5,825,0.0017267871986735952
6,990,0.001724718917499889
7,1155,0.001730963136210586
8,1320,0.0017098661625024043
9,1485,0.0017097223888744007
10,1650,0.0016847372055053711
11,1815,0.0016897300879160563
12,1980,0.001686645999099269
13,2145,0.0016889386104814933
14,2310,0.001677728963620735
15,2475,0.0016780802697846384
16,2640,0.0016706466674804687
17,2805,0.0016613073421247078
18,2970,0.00163466984575445
19,3135,0.0016366676850752397
20,3300,0.001642301588347464
21,3465,0.0016607804731889205
22,3630,0.0016261337381420714
23,3795,0.0016474828575596665
24,3960,0.0016067808324640447
25,4125,0.0016300040664094866
26,4290,0.001586733984224724
27,4455,0.001616526733745228
28,4620,0.0015625619527065392
29,4785,0.0015520713546059348
30,4950,0.0015680741180073132
31,5115,0.0015805822430234966
32,5280,0.0015510264671210086
33,5445,0.001540974234089707
34,5610,0.0015746230428869074
35,5775,0.0015372879577405525
36,5940,0.0015335760333321311
37,6105,0.001541321747230761
38,6270,0.0014878158316467749
39,6435,0.0015099171436194219
40,6600,0.0015175772435737378
41,6765,0.0015089195786100445
42,6930,0.001484383236278187
43,7095,0.0014564846501205907
44,7260,0.0014837045561183584
45,7425,0.0014437975305499453
46,7590,0.0014561094117887092
47,7755,0.001427983424880288
48,7920,0.0014262755711873373
49,8085,0.0014077214580593687
50,8250,0.0013971490390373
51,8415,0.0013686251459699688
52,8580,0.0013742735891631155
53,8745,0.001365850820685878
54,8910,0.0013316574421795933
55,9075,0.0013201675631783225
56,9240,0.0013061481894868793
57,9405,0.0012984075329520485
58,9570,0.0012717040199221987
59,9735,0.001253066731221748
60,9900,0.0012447597402514834
61,10065,0.0012482793042154024
62,10230,0.0012246291745792736
63,10395,0.0011903500918186071
64,10560,0.0011742245970350323
65,10725,0.0011527687311172485
66,10890,0.0011097820419253726
67,11055,0.0011112633979681766
68,11220,0.0010874740102074364
69,11385,0.001060223218166467
70,11550,0.0010530258669997706
71,11715,0.0010292769381494234
72,11880,0.0009973995613329339
73,12045,0.0009690294663111369
74,12210,0.0009411523739496867
75,12375,0.0009226932670130875
76,12540,0.0008980434049259533
77,12705,0.0008857583457773382
78,12870,0.0008618290677215114
79,13035,0.0008350203434626262
80,13200,0.0008182364882844867
81,13365,0.000792341972842361
82,13530,0.000776733322577043
83,13695,0.0007587096907875755
84,13860,0.0007386524117354191
85,14025,0.0007256451881293095
86,14190,0.0007091527635400945
87,14355,0.0006936406095822652
88,14520,0.0006800997889403141
89,14685,0.0006589791539943579
90,14850,0.0006514519453048706
91,15015,0.0006391115260846687
92,15180,0.0006204140908790358
93,15345,0.000618615701343074
94,15510,0.0006068608977577903
95,15675,0.0006010968125227726
96,15840,0.0005833228429158528
97,16005,0.0005775235819094109
98,16170,0.0005705127210328074
99,16335,0.0005535708683909792
100,16500,0.0005515766414729031
101,16665,0.0005431468739654078
102,16830,0.0005398411190871037
103,16995,0.0005350263732852358
104,17160,0.0005163539088133609
105,17325,0.0005209496527007132
106,17490,0.0005054449944785147
107,17655,0.0005075121467763727
108,17820,0.0004937612649166223
109,17985,0.0004911420471740491
110,18150,0.0004885920972535104
111,18315,0.0004763672749201457
112,18480,0.00047383168430039377
113,18645,0.00046873124259890934
114,18810,0.0004801306760672367
115,18975,0.0004607318477197127
116,19140,0.0004615305499597029
117,19305,0.0004582620479843833
118,19470,0.0004556639176426512
119,19635,0.00045732819672786827
120,19800,0.0004468885786605604
121,19965,0.0004404846014398517
122,20130,0.00043848202084050035
123,20295,0.0004524076075264902
124,20460,0.0004376408277135907
125,20625,0.0004387468099594116
126,20790,0.0004271572737982779
127,20955,0.0004151718634547609
128,21120,0.00041630511934107
129,21285,0.0004176259492382859
130,21450,0.00041091613697283194
131,21615,0.0004096645748976505
132,21780,0.00043043878042336667
133,21945,0.00041453034588784883
134,22110,0.00041707514813452053
135,22275,0.00041587763663494224
136,22440,0.0004274142962513548
137,22605,0.00040890646703315505
138,22770,0.00039434247847759365
139,22935,0.00041502113595153346
140,23100,0.0003890985792333429
141,23265,0.0004022688125119065
142,23430,0.00040237262393489026
143,23595,0.00039575569557421137
144,23760,0.0003956676432580659
145,23925,0.00037512266726204843
146,24090,0.0003975376486778259
147,24255,0.00038270950317382814
148,24420,0.0003897531917600921
149,24585,0.0003772846225536231
150,24750,0.0003693348079016714
151,24915,0.0003867828484737512
152,25080,0.00037358299349293567
153,25245,0.0003851212335355354
154,25410,0.00038132035371029016
155,25575,0.0003675757709777716
156,25740,0.00039189037951556117
157,25905,0.00037405730196923923
158,26070,0.00036534797964674054
159,26235,0.00035850816603862876
160,26400,0.0003783806481144645
161,26565,0.0003539411181753332
162,26730,0.00034893218315008916
163,26895,0.0003624183887785131
164,27060,0.00036946783463160195
165,27225,0.00037573939471533804
166,27390,0.0003463266925378279
167,27555,0.00036154098131439903
168,27720,0.0003619069628643267
169,27885,0.0003615247932347384
170,28050,0.00036069870446667527
171,28215,0.0003566401022853273
172,28380,0.0003750032096198111
173,28545,0.00035790877811836476
174,28710,0.00033540849884351097
175,28875,0.00039359403379035716
176,29040,0.0003613270593411995
177,29205,0.00036081025997797647
178,29370,0.00035820528864860535
179,29535,0.00035102182265483973
180,29700,0.00036500182115670405
181,29865,0.00037170014146602513
182,30030,0.0003525442472009948
183,30195,0.0003688167216199817
184,30360,0.0003573396892258615
185,30525,0.00034345149090795804
186,30690,0.00035238796562859505
187,30855,0.0003361734025406115
188,31020,0.0003645068316748648
189,31185,0.00034865441195892563
190,31350,0.000360686331987381
191,31515,0.0003446465866132216
192,31680,0.0003454770102645412
193,31845,0.0003533501968239293
194,32010,0.0003411713648926128
195,32175,0.0003471019367376963
196,32340,0.000344093663222862
197,32505,0.00034822961597731617
198,32670,0.00036950709693359606
199,32835,0.00033035565054777895
