,iters,loss
0,0,1.2245029684802895
1,697,1.2319222536456464
2,1394,1.2440718072045653
3,2091,1.2305426248689977
4,2788,1.2254996498140749
5,3485,1.2347208622367345
6,4182,1.258648263501642
7,4879,1.2315113937837663
8,5576,1.221904431730295
9,6273,1.2057283858486707
10,6970,1.214106938760284
11,7667,1.2214731137071826
12,8364,1.2456619722429272
13,9061,1.2293061156526015
14,9758,1.209104704891079
15,10455,1.2150973808474657
16,11152,1.2189673994329773
17,11849,1.2218823645002017
18,12546,1.213624021073154
19,13243,1.2152552228404938
20,13940,1.2017790959931514
21,14637,1.1988746610228267
22,15334,1.2000714251437523
23,16031,1.2165722840143585
24,16728,1.2196700590070728
25,17425,1.213957766036221
26,18122,1.2074582552807231
27,18819,1.1851542731439708
28,19516,1.1840685238284052
29,20213,1.1897290967287257
30,20910,1.190621002503755
31,21607,1.1806672806377219
32,22304,1.1877782703985271
33,23001,1.2002518707231606
34,23698,1.1677038337784142
35,24395,1.1917392177937534
36,25092,1.1518116298330736
37,25789,1.1534907424467025
38,26486,1.1659145492050194
39,27183,1.181344030919342
40,27880,1.1843601265117805
41,28577,1.1474430626057825
42,29274,1.1439622307097381
43,29971,1.1620091639427064
44,30668,1.1553204507704615
45,31365,1.1517288886662707
46,32062,1.1462947237953394
47,32759,1.1232921430678073
48,33456,1.1284195340346743
49,34153,1.128770847402652
50,34850,1.1405188890235496
51,35547,1.1187314727214008
52,36244,1.1363859245048533
53,36941,1.125973913556705
54,37638,1.1074719860016702
55,38335,1.127549772112065
56,39032,1.1149087082193776
57,39729,1.1081311022020994
58,40426,1.106073037452643
59,41123,1.1188665907215354
60,41820,1.0979474805177882
61,42517,1.1049113554113053
62,43214,1.0916691565274166
63,43911,1.0922631984803735
64,44608,1.0974627238948171
65,45305,1.079492358258328
66,46002,1.0920786152953226
67,46699,1.0815279726660576
68,47396,1.0842198901402216
69,48093,1.073861711849612
70,48790,1.0828038767044308
71,49487,1.0823329339923613
72,50184,1.0841313913528683
73,50881,1.0611215752884853
74,51578,1.067619247108142
75,52275,1.0664455572536036
76,52972,1.0719177815288177
77,53669,1.0811984857151464
78,54366,1.0656732042003396
79,55063,1.0774492348625806
80,55760,1.0660974182391612
81,56457,1.078140784199303
82,57154,1.0749860350336542
83,57851,1.0660512697063866
84,58548,1.0774725608880413
85,59245,1.0803276291878698
86,59942,1.0533645826911653
87,60639,1.0709073629064574
88,61336,1.04440032871416
89,62033,1.0675094801521028
90,62730,1.05813330454669
91,63427,1.074297977485821
92,64124,1.0582552653987234
93,64821,1.0549778110498678
94,65518,1.055107576433179
95,66215,1.0670312473729489
96,66912,1.0595499856913277
97,67609,1.0614930512744352
98,68306,1.0533320729325457
99,69003,1.0706566655995
100,69700,1.067888246205137
101,70397,1.0517985208475777
102,71094,1.0730672039978815
103,71791,1.0532219119188262
104,72488,1.025269561723794
105,73185,1.0416844831819685
106,73882,1.051074571212703
107,74579,1.0653362520455971
108,75276,1.0688168321825682
109,75973,1.051692858659041
110,76670,1.0613017800548668
111,77367,1.0537222666583068
112,78064,1.0516557953450054
113,78761,1.0670617211668871
114,79458,1.0590600187501402
115,80155,1.0535936834480362
116,80852,1.048152918110961
117,81549,1.0562672881861157
118,82246,1.0508010185602918
119,82943,1.055404542679424
120,83640,1.0622002644039465
121,84337,1.0533681511023807
122,85034,1.0552578328158626
123,85731,1.0344943206655757
124,86428,1.0518833636553422
125,87125,1.044739875081964
126,87822,1.0311664926099298
127,88519,1.0422256228913536
128,89216,1.0507648966062701
129,89913,1.0341430620278314
130,90610,1.04693613367067
131,91307,1.0621646131299318
132,92004,1.044706839913104
133,92701,1.0453999873726405
134,93398,1.0518249336582004
135,94095,1.0537049937966565
136,94792,1.0631334148828406
137,95489,1.050358152457939
138,96186,1.0432833174892957
139,96883,1.0395304763334212
140,97580,1.0421379669495943
141,98277,1.0291943762189517
142,98974,1.055792831793064
143,99671,1.0584658673367164
144,100368,1.049159330480239
145,101065,1.0251464624829068
146,101762,1.045279974916915
147,102459,1.0445979486407988
148,103156,1.0395899352589502
149,103853,1.0347614479885896
150,104550,1.0446925005919623
151,105247,1.0375279627708314
152,105944,1.0377412793283995
153,106641,1.0307691730077844
154,107338,1.0554315903607536
155,108035,1.0486246927225777
156,108732,1.023776542849657
157,109429,1.0273743113623117
158,110126,1.041665809226344
159,110823,1.0428880666899716
160,111520,1.0414120360802714
161,112217,1.0268482553052423
162,112914,1.0446627382910576
163,113611,1.0352897698773202
164,114308,1.044569127699908
165,115005,1.0298020788381568
166,115702,1.0391012927894099
167,116399,1.0369070920574786
168,117096,1.0448785396012206
169,117793,1.0426780339464055
170,118490,1.0444577954591945
171,119187,1.048214686652338
172,119884,1.0231227245358177
173,120581,1.036657839628682
174,121278,1.0255735006017699
175,121975,1.0263197254416248
176,122672,1.037329697027439
177,123369,1.0559720623612916
178,124066,1.0332355471902461
179,124763,1.0249454711738926
180,125460,1.0292864981477539
181,126157,1.038390412734263
182,126854,1.0278271930973704
183,127551,1.0251905641049532
184,128248,1.0215976884751614
185,128945,1.042254181127124
186,129642,1.03037899022807
187,130339,1.0213818214887185
188,131036,1.0219206515822554
189,131733,1.0286699182846968
190,132430,1.04480556230805
191,133127,1.0173690007783076
192,133824,1.0256286905690963
193,134521,1.0371446760005212
194,135218,1.0404428949999158
195,135915,1.0251591161128608
196,136612,1.0250765829209447
197,137309,1.0259601806465488
198,138006,1.041604073523107
199,138703,1.0159156065931279
