,iterations,avg_loss
0,0,0.03927532517345699
1,676,0.037314562402533356
2,1352,0.03847563734068673
3,2028,0.03467757770648369
4,2704,0.036460210144872496
5,3380,0.03319119595917019
6,4056,0.036309091208954536
7,4732,0.033760833228833574
8,5408,0.0339072261159942
9,6084,0.03397933292318378
10,6760,0.03515890359702195
11,7436,0.03306455553107008
12,8112,0.03266631803039968
13,8788,0.03342125688255186
14,9464,0.03228494159039661
15,10140,0.03719569460527431
16,10816,0.030549344072151468
17,11492,0.031599602469149425
18,12168,0.030830879271383116
19,12844,0.030279682067459856
20,13520,0.0337465023897456
21,14196,0.02974931386536395
22,14872,0.029138126581378238
23,15548,0.03279734257410264
24,16224,0.03288795142131444
25,16900,0.03040690839114274
26,17576,0.028623667826666633
27,18252,0.03095147247321507
28,18928,0.03504239639939641
29,19604,0.029538197101220576
30,20280,0.03246521442775896
31,20956,0.034922357317964
32,21632,0.03182743238726047
33,22308,0.031908228199862866
34,22984,0.031073582088629877
35,23660,0.03022812903423369
36,24336,0.032063435867825556
37,25012,0.030856845536704598
38,25688,0.029977462893715626
39,26364,0.02926945687442489
40,27040,0.03053802270552463
41,27716,0.03098960489740033
42,28392,0.028970295852656373
43,29068,0.030900804513304896
44,29744,0.030476726459328238
45,30420,0.029477953447921743
46,31096,0.03110920721609917
47,31772,0.03164627693990279
48,32448,0.03010844326848109
49,33124,0.033941563108616325
50,33800,0.030472189909916306
51,34476,0.02411287425625959
52,35152,0.029571022926526663
53,35828,0.030562092004531236
54,36504,0.03152213072591632
55,37180,0.026918746839613605
56,37856,0.02870767065406551
57,38532,0.03158425744182083
58,39208,0.02870718440448744
59,39884,0.030490602195791944
60,40560,0.028800480310204466
61,41236,0.030668072182045886
62,41912,0.027286585045636757
63,42588,0.030645521258461404
64,43264,0.030936384523981775
65,43940,0.02962090321899166
66,44616,0.02724643134286065
67,45292,0.02704186382091786
68,45968,0.02747576020812318
69,46644,0.026956943905300644
70,47320,0.023342787009834713
71,47996,0.03249449110948122
72,48672,0.03196186652770762
73,49348,0.0271607836234499
74,50024,0.03015149032046809
75,50700,0.02515408047337151
76,51376,0.024643611273116615
77,52052,0.029385452395712837
78,52728,0.02799436902164443
79,53404,0.026972528260487776
80,54080,0.028651453157853796
81,54756,0.02266605457390201
82,55432,0.027294366361474143
83,56108,0.02827907668856474
84,56784,0.0269064156658198
85,57460,0.026258557296451733
86,58136,0.026444325014155293
87,58812,0.02729749199576103
88,59488,0.02360434389325994
89,60164,0.027861934750390477
90,60840,0.025534181310051293
91,61516,0.027741023620381156
92,62192,0.025369494536219263
93,62868,0.027058759594016525
94,63544,0.023870464001049304
95,64220,0.022840950924616594
96,64896,0.022388045224168245
97,65572,0.02156478372683539
98,66248,0.02378081832323554
99,66924,0.024909804900281527
100,67600,0.019973424208190666
101,68276,0.02367900951197867
102,68952,0.02401092418155374
103,69628,0.02308658401333016
104,70304,0.02374194350269948
105,70980,0.024827816903855673
106,71656,0.022444179044628636
107,72332,0.024726512885966598
108,73008,0.02082536434589406
109,73684,0.018673785570898705
110,74360,0.02125169636582482
111,75036,0.020972046857843034
112,75712,0.020367068795145615
113,76388,0.023999676411453435
114,77064,0.02281478393448175
115,77740,0.021909458661925865
116,78416,0.0188889063222433
117,79092,0.022580758858604368
118,79768,0.01976627675739266
