,iterations,avg_loss
0,0,4.1764683224036325
1,697,3.9520185024529653
2,1394,3.9379207331959796
3,2091,3.6559463293001677
4,2788,3.089581143394262
5,3485,2.831845938902845
6,4182,2.7224524893411775
7,4879,2.3622908790621215
8,5576,2.116287384689966
9,6273,2.0113911184039996
10,6970,1.9307390100815718
11,7667,1.7896392964564232
12,8364,1.6391563798638977
13,9061,1.7073577267880762
14,9758,1.5117709462235613
15,10455,1.3942021023765356
16,11152,1.2742028366373463
17,11849,1.218756367862652
18,12546,1.2037970954752721
19,13243,1.2954979681729244
20,13940,1.1863477726064762
21,14637,1.040118793503968
22,15334,0.958425166104069
23,16031,0.9108973602995469
24,16728,0.9508928493242523
25,17425,0.9733780377906569
26,18122,1.0150805545845196
27,18819,1.085092965978461
28,19516,0.9995003375979715
29,20213,0.9502543445297088
30,20910,0.8815087546919135
31,21607,0.7994723901516054
32,22304,0.807949027850946
33,23001,0.8329931995276912
34,23698,0.8247600183254336
35,24395,0.8277706244754655
36,25092,0.7594962099532315
37,25789,0.6937473658338681
38,26486,0.6839933313290392
39,27183,0.6556595606646545
40,27880,0.6752335440308668
41,28577,0.6295701441498022
42,29274,0.6389102840013107
43,29971,0.7300991375784963
44,30668,0.694087102389233
45,31365,0.765541036980737
46,32062,0.7790446945037185
47,32759,0.8082804796172351
48,33456,0.7572985160641554
49,34153,0.7037326027365292
50,34850,0.6514273278169345
51,35547,0.7308306550363899
52,36244,0.7536423818623832
53,36941,0.7078100749033596
54,37638,0.5975076710989691
55,38335,0.5866422023800558
56,39032,0.5752568840125369
57,39729,0.585935626857763
58,40426,0.5282131192331848
59,41123,0.5520015768546456
60,41820,0.5367134181806654
61,42517,0.5135134802316148
62,43214,0.49452782498199593
63,43911,0.4652447324230134
64,44608,0.4819999103737698
65,45305,0.49521990657023757
66,46002,0.5297961816555117
67,46699,0.6148321064165025
68,47396,0.5209663834428172
69,48093,0.47996378697486997
70,48790,0.42526198733314724
71,49487,0.4207301899213531
72,50184,0.44493269954555514
73,50881,0.41821141838172243
74,51578,0.4067759616474168
75,52275,0.42569898088145974
