,iterations,avg_loss
0,0,0.013158061128136113
1,705,0.007857639506353554
2,1410,0.007709449593057024
3,2115,0.0076689110368701584
4,2820,0.007726586097521139
5,3525,0.00767076091563448
6,4230,0.0076403995566334286
7,4935,0.007619479066091226
8,5640,0.007620743995017194
9,6345,0.007604531404819894
10,7050,0.0075737602321814135
11,7755,0.007509470408689891
12,8460,0.0074917336516346494
13,9165,0.007495547545717117
14,9870,0.007426978256685514
15,10575,0.007335328590785358
16,11280,0.0073170886817553365
17,11985,0.007233548122094878
18,12690,0.007192051896812222
19,13395,0.007145031758234011
20,14100,0.007166329977360178
21,14805,0.007160801308374878
22,15510,0.007148769223098214
23,16215,0.007315588990847269
24,16920,0.007175932243360696
25,17625,0.007088589351227943
26,18330,0.007124653035867299
27,19035,0.007050815499420707
28,19740,0.007010848408049725
29,20445,0.00704793190279751
30,21150,0.007076449343498717
31,21855,0.007014076718201874
32,22560,0.00700336107125519
33,23265,0.0069841874406692825
34,23970,0.006988273719523815
35,24675,0.007083163130367901
36,25380,0.007053233038449118
37,26085,0.006925949285216365
38,26790,0.006934502699696426
39,27495,0.006927604307519628
40,28200,0.006930208755723128
41,28905,0.006953058323116167
42,29610,0.006968363337482966
43,30315,0.006900286716772309
44,31020,0.00691639263156458
45,31725,0.0068844923947719815
46,32430,0.006891005639488816
47,33135,0.006828851099555374
48,33840,0.006895410866602092
49,34545,0.0070658761558803265
50,35250,0.006954703326766372
51,35955,0.006869957907825497
52,36660,0.006861854022276317
53,37365,0.00692599874438969
54,38070,0.006815896938878594
55,38775,0.006785790210074567
56,39480,0.0067429275800150335
57,40185,0.006699009355923808
58,40890,0.006688157801932477
59,41595,0.006695688848799847
60,42300,0.006630979108472242
61,43005,0.006780712993432444
62,43710,0.0066348571937980385
63,44415,0.006680171751806922
64,45120,0.006746783598940423
65,45825,0.006930013413124896
66,46530,0.006835512489291793
67,47235,0.0067336367165788695
68,47940,0.006643433351043268
69,48645,0.006578663921525292
70,49350,0.0066761401316798325
71,50055,0.00677248404381123
72,50760,0.006709545618253397
73,51465,0.0067169589776519345
74,52170,0.0066483593790243704
