,iterations,avg_loss
0,0,0.012182242777330656
1,705,0.007742024376882729
2,1410,0.007621372845155973
3,2115,0.007567037779388698
4,2820,0.007547795392097311
5,3525,0.007545715147721852
6,4230,0.007499359431841695
7,4935,0.007473796521518247
8,5640,0.007383004021137319
9,6345,0.007432176415801893
10,7050,0.007352653357154089
11,7755,0.007341019671859471
12,8460,0.007320610914669984
13,9165,0.00726427323852025
14,9870,0.007258308927218119
15,10575,0.007176756245870117
16,11280,0.007226613290766452
17,11985,0.007180297755180521
18,12690,0.007153852949751184
19,13395,0.0071278908151261346
20,14100,0.007148237811758163
21,14805,0.007109582741209802
22,15510,0.007097621061277728
23,16215,0.0070730685765016165
24,16920,0.007092916183437862
25,17625,0.007101329315638711
26,18330,0.0071225426087142725
27,19035,0.00705076887252483
28,19740,0.00708977277819992
29,20445,0.007051250359690781
30,21150,0.0071180285080104854
31,21855,0.007054019777487356
32,22560,0.0070554666062618825
33,23265,0.0070694525825216415
34,23970,0.007025838363255169
35,24675,0.007027606148246332
36,25380,0.007049909318592532
37,26085,0.007027793860604577
38,26790,0.007071533630080257
39,27495,0.007038023898787532
40,28200,0.006993120549418402
41,28905,0.007045552853151416
42,29610,0.007059922349368427
43,30315,0.007082496107892787
44,31020,0.007045510791717692
45,31725,0.007043198913547164
46,32430,0.0070585515059477895
47,33135,0.006981332272502547
48,33840,0.007065256795984633
49,34545,0.0070429914386559885
50,35250,0.007052120143640126
51,35955,0.007067646287011762
52,36660,0.00703404241419853
53,37365,0.007018624679416629
54,38070,0.007013371650208818
55,38775,0.006989014655985731
56,39480,0.0070203886387196
57,40185,0.0069813462859349895
58,40890,0.006952702301613828
59,41595,0.007046328791489838
60,42300,0.006990879752957229
61,43005,0.006982819091343711
62,43710,0.0070129247633277944
63,44415,0.006981539937621313
64,45120,0.006967226558543266
65,45825,0.006928802889289585
66,46530,0.006997815535423603
67,47235,0.006969502441426541
68,47940,0.006938566172376592
69,48645,0.006963263483757668
70,49350,0.006950797193439294
71,50055,0.0069480480454492234
72,50760,0.006997764638975157
73,51465,0.006932983499892215
74,52170,0.006974252530023562
75,52875,0.006915451744769482
76,53580,0.00691621574104255
77,54285,0.006946663991779301
78,54990,0.006958941280419099
79,55695,0.006981156544482454
80,56400,0.0069697749107442
81,57105,0.006948443232698644
82,57810,0.006943399031111535
83,58515,0.007010324267630881
84,59220,0.0069541459387921275
85,59925,0.006975998861569885
86,60630,0.006961281798410077
87,61335,0.00693550522023059
88,62040,0.006973913164003521
89,62745,0.006946868296210647
90,63450,0.006954096458482404
91,64155,0.006901032091877985
92,64860,0.006939098809627777
93,65565,0.006926657650487643
94,66270,0.006952265877250239
95,66975,0.0069242577603522764
96,67680,0.006929553062357801
97,68385,0.006928324572583462
98,69090,0.006912581316122772
99,69795,0.006924431670642068
100,70500,0.006874706115283019
101,71205,0.006954659806921127
102,71910,0.006968513046596067
