,iterations,avg_loss
0,0,4.203924127083427
1,697,3.9448040342399344
2,1394,3.898353718958763
3,2091,3.8418679476810493
4,2788,3.8831759251686218
5,3485,3.8541096614799337
6,4182,3.8118730870688835
7,4879,3.7277981116405687
8,5576,3.694559609017721
9,6273,3.6192392707726193
10,6970,3.562446523088978
11,7667,3.429163189837375
12,8364,3.4642421169636752
13,9061,3.352616330643466
14,9758,3.3008040506152203
15,10455,3.356893109796379
16,11152,3.324343129928348
17,11849,3.2607571069616155
18,12546,3.207220288226047
19,13243,3.207171074800204
20,13940,3.24471226586844
21,14637,3.232391587288855
22,15334,3.149892065412174
23,16031,3.2537249287368577
24,16728,3.195322187251306
25,17425,3.164131230227061
26,18122,3.207277552469218
27,18819,3.0299234923878564
28,19516,3.109733324310872
29,20213,3.1241191114209474
30,20910,3.148513832256476
31,21607,3.172412680758636
32,22304,3.1134815517080736
33,23001,3.0484350086797773
34,23698,3.0004066401608878
35,24395,3.0625899217734207
36,25092,3.0857676720858644
37,25789,3.092463122549837
38,26486,3.096604033898418
39,27183,3.003659071847048
40,27880,3.021427975494516
41,28577,2.9939213045358315
42,29274,3.10177854212319
43,29971,3.0079645296422446
44,30668,3.04691412117081
45,31365,2.9598356326307083
46,32062,2.9673304072069473
47,32759,2.9612479846138866
48,33456,3.0426704811742007
49,34153,2.960431207030199
50,34850,3.0310296560804675
51,35547,2.9359137153351837
52,36244,2.9648991971994234
53,36941,3.029445883533363
54,37638,3.0078671864491797
55,38335,2.977815619842223
56,39032,2.9428114815798176
57,39729,3.0218041746996054
58,40426,2.91169326650874
59,41123,2.8932856610378885
60,41820,2.857087095635522
61,42517,2.903830463951253
62,43214,2.8946558816874215
63,43911,2.882890983154647
64,44608,2.8791520872622343
65,45305,2.9368420057693547
66,46002,2.880882766701741
67,46699,2.899576846633101
68,47396,2.9544319908109253
69,48093,2.9375897904208608
70,48790,2.920565201528103
71,49487,2.8653932295023457
72,50184,2.9526906553949823
73,50881,2.94481317966193
74,51578,2.8768086262378665
75,52275,2.861520873935869
76,52972,2.8141545606309406
77,53669,2.9236122361214636
78,54366,2.880090179881201
79,55063,2.9297828838507107
80,55760,2.946031753780852
81,56457,2.8879662271551627
82,57154,2.890198421615097
83,57851,2.8706639972615617
84,58548,2.8785337724507793
85,59245,2.8196959803401995
86,59942,2.7958999590004874
87,60639,2.8040392751160104
88,61336,2.8623300275980488
89,62033,2.8278227577592583
90,62730,2.8217805509416753
91,63427,2.8165305697250913
92,64124,2.8086632683424217
93,64821,2.8777906015579466
94,65518,2.85567424560722
95,66215,2.844996765662129
96,66912,2.772442175976002
97,67609,2.8069762143719315
98,68306,2.8258111863430466
99,69003,2.8146662664208213
100,69700,2.829224694579027
101,70397,2.8351542173191326
102,71094,2.774304054730934
103,71791,2.796954911613738
104,72488,2.8149962514168565
105,73185,2.7451276847587596
106,73882,2.7667159596337823
107,74579,2.7489389504387525
108,75276,2.780648755548332
109,75973,2.794114204527145
110,76670,2.8280633901762995
111,77367,2.8505254168079435
112,78064,2.800284578605225
113,78761,2.812044857906303
114,79458,2.7623464291543836
115,80155,2.7420593436855496
116,80852,2.713630769310928
117,81549,2.7415472930951985
118,82246,2.730323966640653
119,82943,2.7756133113735206
120,83640,2.7762820710410687
121,84337,2.7766238230372777
122,85034,2.726268948920317
123,85731,2.716863465274937
124,86428,2.71057120696715
125,87125,2.7511618133938978
126,87822,2.802932077021989
127,88519,2.8349742424197313
128,89216,2.7711828387792687
129,89913,2.7747438012099845
130,90610,2.7248321215767772
131,91307,2.7326846622155077
132,92004,2.654860727756232
133,92701,2.7270390361419197
134,93398,2.7616896225698024
135,94095,2.747825102621377
136,94792,2.7538612672211964
137,95489,2.706229145591878
138,96186,2.741043572446366
139,96883,2.7152617029001243
140,97580,2.6826926988029753
141,98277,2.694425503526904
142,98974,2.6648721243421862
143,99671,2.7382256988131335
144,100368,2.7404915687856577
145,101065,2.7503988192105395
146,101762,2.7479235732572493
147,102459,2.673902284466211
148,103156,2.657092429644066
149,103853,2.6500139660609503
150,104550,2.6592310189858743
151,105247,2.785680609419835
152,105944,2.7118905887029094
153,106641,2.721282034043431
154,107338,2.641152314852437
155,108035,2.7288536115561532
156,108732,2.6937829979523014
157,109429,2.6636263711893746
158,110126,2.6762751356258967
159,110823,2.792171215566364
160,111520,2.6413390051514725
161,112217,2.7417353352309983
162,112914,2.7161162662369276
163,113611,2.6332880619437655
164,114308,2.588010194140835
165,115005,2.6223576079140094
166,115702,2.5572224347457997
167,116399,2.6286655464336555
168,117096,2.6453027437886
169,117793,2.6925002362156873
170,118490,2.7477253020408337
171,119187,2.8391696541346985
172,119884,2.729332309542291
173,120581,2.7540346526005006
174,121278,2.698363250776206
175,121975,2.6360296471047096
176,122672,2.692307536537028
177,123369,2.6541983769990107
178,124066,2.7500324221902464
179,124763,2.7633114162100267
180,125460,2.679367886383188
181,126157,2.6527797967152753
182,126854,2.5681380404632437
183,127551,2.6244295358315775
184,128248,2.6230920493346206
185,128945,2.6813663772736254
186,129642,2.720339267462535
187,130339,2.6901644374239906
188,131036,2.5686789612516954
189,131733,2.603925116606046
190,132430,2.583876709684922
191,133127,2.6006306356815903
192,133824,2.6565129459331844
193,134521,2.6693481324905988
194,135218,2.7505329028092635
195,135915,2.680483704488965
196,136612,2.671563300374933
197,137309,2.665264534642399
198,138006,2.6730397961916164
199,138703,2.6353708975968435
200,139400,2.672070009294507
201,140097,2.6463924227349214
202,140794,2.6157447617912566
203,141491,2.6550703390770014
204,142188,2.6133849364271122
205,142885,2.6216168342053976
206,143582,2.599690315542125
207,144279,2.5147482271344965
208,144976,2.6315656412964743
209,145673,2.6375939356887357
210,146370,2.711794383898698
211,147067,2.7377098937287734
212,147764,2.6176692409871127
213,148461,2.6204297573357778
214,149158,2.5561738308396196
215,149855,2.611164333830605
216,150552,2.510982185046334
217,151249,2.5173541524659955
218,151946,2.5719364281193258
219,152643,2.6089974817962864
220,153340,2.6284009093362597
221,154037,2.6155581973717577
