,iterations,avg_loss
0,0,0.004566414287236668
1,676,0.001984637875396472
2,1352,0.001687121781459927
3,2028,0.0014841664725771318
4,2704,0.0014023558683032115
5,3380,0.0013378491272499576
6,4056,0.0012730442858218441
7,4732,0.0012847353213813883
8,5408,0.0011958087017462098
9,6084,0.001164785076549949
10,6760,0.0011428654629230147
11,7436,0.0011311251829934897
12,8112,0.0011046903522012855
13,8788,0.0010953991089743622
14,9464,0.0010771530200920161
15,10140,0.0010532451402285748
16,10816,0.0010504204223274127
17,11492,0.0010467238018851308
18,12168,0.001068930893849868
19,12844,0.001052223614378441
20,13520,0.0010686956357056573
21,14196,0.0010536595870404553
22,14872,0.0010288855799380138
23,15548,0.0010121279126088295
24,16224,0.0010132272755341417
25,16900,0.0010103348052933725
26,17576,0.0009818474332300515
27,18252,0.000998694920835234
28,18928,0.0009757416107906745
29,19604,0.0009849213432939449
30,20280,0.0010212998308197282
31,20956,0.0009748772277149575
32,21632,0.0009485464322672794
33,22308,0.0009496287200269262
34,22984,0.0009719044956538451
35,23660,0.0009836336823742418
36,24336,0.000974300945695688
37,25012,0.0009972181463250393
38,25688,0.0009652791357428364
39,26364,0.0009607720249415149
40,27040,0.0009633821528956029
41,27716,0.0009956822273205724
42,28392,0.0009473606381984152
43,29068,0.0009414236469073055
44,29744,0.0009457045537832926
45,30420,0.0009507202218181989
46,31096,0.0009265772546448651
47,31772,0.0009499253076914499
48,32448,0.0009487757690735823
49,33124,0.0009565009107295225
50,33800,0.0009349868109328507
51,34476,0.0009085966422933446
52,35152,0.0009631392595595157
53,35828,0.000930963464345805
54,36504,0.0009320348159536808
55,37180,0.0009320770781597442
56,37856,0.000927592823336992
57,38532,0.0009259610525029298
58,39208,0.000938057607403521
59,39884,0.000921262012100255
60,40560,0.0009330531510596091
61,41236,0.0009377556797888505
62,41912,0.0009108649004669584
63,42588,0.0009140832757456062
64,43264,0.0008940551424476169
65,43940,0.0008917125741008823
66,44616,0.0008899934876423616
67,45292,0.0009335572858886606
68,45968,0.0008831515897219704
69,46644,0.000926724541381266
70,47320,0.0009075326420719455
71,47996,0.000937469675585892
72,48672,0.0009008593824223654
73,49348,0.000945987703399898
74,50024,0.000900459462038335
75,50700,0.0008932024615227118
76,51376,0.00091650594058915
77,52052,0.0008883290846980888
78,52728,0.0008964287282447138
79,53404,0.0008850184699090627
80,54080,0.0009085587997364222
81,54756,0.0009119653242182802
82,55432,0.0008696280309610818
83,56108,0.0008901332907334588
84,56784,0.0008788348682577441
85,57460,0.00087490614735075
86,58136,0.0008849242134515703
87,58812,0.0008667524540300906
88,59488,0.0008678598131036618
89,60164,0.000870597116186245
90,60840,0.0008830116516166537
91,61516,0.0008733531063389496
92,62192,0.0008708155774594059
93,62868,0.0008673383881883509
94,63544,0.0008622829157572526
95,64220,0.0008435028015509159
96,64896,0.0008478247940804832
97,65572,0.0008564358411808691
98,66248,0.0008908426609529546
99,66924,0.0008983140061857432
100,67600,0.0008625545698774637
101,68276,0.000848466318277036
102,68952,0.0008482409767894703
103,69628,0.000848990920159591
