modality,signal,embedding_type,embedding_size,metric,seed
auditory,searching,random,16,0.3333333432674408,2
auditory,searching,random,16,1.0,2
auditory,searching,random,16,0.5,2
auditory,searching,random,16,1.0,2
auditory,searching,random,16,0.5,2
auditory,has_item,random,16,1.0,2
auditory,has_item,random,16,1.0,2
auditory,has_item,random,16,0.5,2
auditory,has_item,random,16,0.0,2
auditory,has_item,random,16,1.0,2
auditory,has_item,random,16,1.0,2
auditory,has_item,random,16,0.0,2
auditory,has_item,random,16,1.0,2
auditory,has_information,random,16,0.0,2
auditory,has_information,random,16,1.0,2
auditory,has_information,random,16,0.0,2
auditory,has_information,random,16,1.0,2
auditory,has_information,random,16,1.0,2
auditory,has_information,random,16,1.0,2
auditory,has_information,random,16,0.0,2
auditory,has_information,random,16,1.0,2
kinesthetic,idle,contrastive+autoencoder,16,0.0,2
kinesthetic,idle,contrastive+autoencoder,16,0.0,2
kinesthetic,idle,contrastive+autoencoder,16,0.6666666865348816,2
kinesthetic,idle,contrastive+autoencoder,16,0.0,2
kinesthetic,searching,contrastive+autoencoder,16,1.0,2
kinesthetic,searching,contrastive+autoencoder,16,0.6666666865348816,2
kinesthetic,searching,contrastive+autoencoder,16,1.0,2
kinesthetic,searching,contrastive+autoencoder,16,0.0,2
kinesthetic,searching,contrastive+autoencoder,16,0.5,2
kinesthetic,searching,contrastive+autoencoder,16,1.0,2
kinesthetic,searching,contrastive+autoencoder,16,1.0,2
kinesthetic,searching,contrastive+autoencoder,16,0.0,2
kinesthetic,has_item,contrastive+autoencoder,16,0.0,2
kinesthetic,has_item,contrastive+autoencoder,16,0.6666666865348816,2
kinesthetic,has_item,contrastive+autoencoder,16,0.0,2
kinesthetic,has_item,contrastive+autoencoder,16,0.5,2
kinesthetic,has_item,contrastive+autoencoder,16,1.0,2
kinesthetic,has_item,contrastive+autoencoder,16,0.0,2
kinesthetic,has_item,contrastive+autoencoder,16,1.0,2
kinesthetic,has_item,contrastive+autoencoder,16,1.0,2
kinesthetic,has_item,contrastive+autoencoder,16,0.3333333432674408,2
kinesthetic,has_information,contrastive+autoencoder,16,0.0,2
kinesthetic,has_information,contrastive+autoencoder,16,0.0,2
kinesthetic,has_information,contrastive+autoencoder,16,1.0,2
kinesthetic,has_information,contrastive+autoencoder,16,1.0,2
kinesthetic,has_information,contrastive+autoencoder,16,1.0,2
kinesthetic,has_information,contrastive+autoencoder,16,1.0,2
kinesthetic,idle,contrastive,16,0.0,2
kinesthetic,idle,contrastive,16,0.0,2
kinesthetic,idle,contrastive,16,0.6666666865348816,2
kinesthetic,idle,contrastive,16,0.0,2
kinesthetic,searching,contrastive,16,1.0,2
kinesthetic,searching,contrastive,16,0.6666666865348816,2
kinesthetic,searching,contrastive,16,1.0,2
kinesthetic,searching,contrastive,16,0.0,2
kinesthetic,searching,contrastive,16,0.5,2
kinesthetic,searching,contrastive,16,1.0,2
kinesthetic,searching,contrastive,16,1.0,2
kinesthetic,searching,contrastive,16,1.0,2
kinesthetic,has_item,contrastive,16,0.0,2
kinesthetic,has_item,contrastive,16,0.3333333432674408,2
kinesthetic,has_item,contrastive,16,0.0,2
kinesthetic,has_item,contrastive,16,0.0,2
kinesthetic,has_item,contrastive,16,1.0,2
kinesthetic,has_item,contrastive,16,0.5,2
kinesthetic,has_item,contrastive,16,1.0,2
kinesthetic,has_item,contrastive,16,1.0,2
kinesthetic,has_item,contrastive,16,0.6666666865348816,2
kinesthetic,has_information,contrastive,16,0.0,2
kinesthetic,has_information,contrastive,16,0.0,2
kinesthetic,has_information,contrastive,16,1.0,2
kinesthetic,has_information,contrastive,16,1.0,2
kinesthetic,has_information,contrastive,16,1.0,2
kinesthetic,has_information,contrastive,16,1.0,2
kinesthetic,idle,autoencoder,16,0.0,2
kinesthetic,idle,autoencoder,16,0.0,2
kinesthetic,idle,autoencoder,16,0.6666666865348816,2
kinesthetic,idle,autoencoder,16,0.0,2
kinesthetic,searching,autoencoder,16,1.0,2
kinesthetic,searching,autoencoder,16,0.6666666865348816,2
kinesthetic,searching,autoencoder,16,1.0,2
kinesthetic,searching,autoencoder,16,1.0,2
kinesthetic,searching,autoencoder,16,0.5,2
kinesthetic,searching,autoencoder,16,0.0,2
kinesthetic,searching,autoencoder,16,0.0,2
kinesthetic,searching,autoencoder,16,1.0,2
kinesthetic,has_item,autoencoder,16,0.0,2
kinesthetic,has_item,autoencoder,16,0.3333333432674408,2
kinesthetic,has_item,autoencoder,16,0.0,2
kinesthetic,has_item,autoencoder,16,0.0,2
kinesthetic,has_item,autoencoder,16,1.0,2
kinesthetic,has_item,autoencoder,16,0.0,2
kinesthetic,has_item,autoencoder,16,1.0,2
kinesthetic,has_item,autoencoder,16,1.0,2
kinesthetic,has_item,autoencoder,16,0.6666666865348816,2
kinesthetic,has_information,autoencoder,16,1.0,2
kinesthetic,has_information,autoencoder,16,0.0,2
kinesthetic,has_information,autoencoder,16,1.0,2
kinesthetic,has_information,autoencoder,16,1.0,2
kinesthetic,has_information,autoencoder,16,1.0,2
kinesthetic,has_information,autoencoder,16,1.0,2
kinesthetic,idle,random,16,0.0,2
kinesthetic,idle,random,16,0.0,2
kinesthetic,idle,random,16,0.6666666865348816,2
kinesthetic,idle,random,16,0.0,2
kinesthetic,searching,random,16,0.0,2
kinesthetic,searching,random,16,0.6666666865348816,2
kinesthetic,searching,random,16,1.0,2
kinesthetic,searching,random,16,1.0,2
kinesthetic,searching,random,16,0.5,2
kinesthetic,searching,random,16,1.0,2
kinesthetic,searching,random,16,0.0,2
kinesthetic,searching,random,16,1.0,2
kinesthetic,has_item,random,16,0.0,2
kinesthetic,has_item,random,16,0.3333333432674408,2
kinesthetic,has_item,random,16,1.0,2
kinesthetic,has_item,random,16,0.0,2
kinesthetic,has_item,random,16,1.0,2
kinesthetic,has_item,random,16,0.0,2
kinesthetic,has_item,random,16,1.0,2
kinesthetic,has_item,random,16,1.0,2
kinesthetic,has_item,random,16,0.6666666865348816,2
kinesthetic,has_information,random,16,1.0,2
kinesthetic,has_information,random,16,0.0,2
kinesthetic,has_information,random,16,1.0,2
kinesthetic,has_information,random,16,1.0,2
kinesthetic,has_information,random,16,1.0,2
kinesthetic,has_information,random,16,0.0,2
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,idle,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,0.6666666865348816,3
visual,searching,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,0.75,3
visual,searching,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,0.6000000238418579,3
visual,searching,contrastive+autoencoder,16,1.0,3
visual,searching,contrastive+autoencoder,16,0.0,3
visual,searching,contrastive+autoencoder,16,0.3571428656578064,3
visual,has_item,contrastive+autoencoder,16,0.5,3
visual,has_item,contrastive+autoencoder,16,1.0,3
visual,has_item,contrastive+autoencoder,16,1.0,3
visual,has_item,contrastive+autoencoder,16,0.8333333134651184,3
visual,has_item,contrastive+autoencoder,16,1.0,3
visual,has_item,contrastive+autoencoder,16,0.0,3
visual,has_item,contrastive+autoencoder,16,1.0,3
visual,has_item,contrastive+autoencoder,16,0.8999999761581421,3
visual,has_item,contrastive+autoencoder,16,1.0,3
visual,has_item,contrastive+autoencoder,16,0.0,3
visual,has_item,contrastive+autoencoder,16,0.0,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,0.5,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,0.0,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,0.875,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,1.0,3
visual,has_information,contrastive+autoencoder,16,0.0,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,0.875,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,1.0,3
visual,idle,contrastive,16,0.800000011920929,3
visual,searching,contrastive,16,1.0,3
visual,searching,contrastive,16,1.0,3
visual,searching,contrastive,16,1.0,3
visual,searching,contrastive,16,0.3333333432674408,3
visual,searching,contrastive,16,1.0,3
visual,searching,contrastive,16,0.5,3
visual,searching,contrastive,16,1.0,3
visual,searching,contrastive,16,0.4000000059604645,3
visual,searching,contrastive,16,1.0,3
visual,searching,contrastive,16,0.0,3
visual,searching,contrastive,16,0.4285714328289032,3
visual,has_item,contrastive,16,0.5,3
visual,has_item,contrastive,16,0.0,3
visual,has_item,contrastive,16,1.0,3
visual,has_item,contrastive,16,0.8333333134651184,3
visual,has_item,contrastive,16,1.0,3
visual,has_item,contrastive,16,0.0,3
visual,has_item,contrastive,16,1.0,3
visual,has_item,contrastive,16,0.8999999761581421,3
visual,has_item,contrastive,16,1.0,3
visual,has_item,contrastive,16,0.5,3
visual,has_item,contrastive,16,1.0,3
visual,has_information,contrastive,16,0.6666666865348816,3
visual,has_information,contrastive,16,1.0,3
visual,has_information,contrastive,16,1.0,3
visual,has_information,contrastive,16,0.5,3
visual,has_information,contrastive,16,1.0,3
visual,has_information,contrastive,16,0.0,3
visual,has_information,contrastive,16,1.0,3
visual,has_information,contrastive,16,0.75,3
visual,has_information,contrastive,16,1.0,3
visual,has_information,contrastive,16,1.0,3
visual,has_information,contrastive,16,0.0,3
visual,idle,autoencoder,16,0.6666666865348816,3
visual,idle,autoencoder,16,1.0,3
visual,idle,autoencoder,16,1.0,3
visual,idle,autoencoder,16,1.0,3
visual,idle,autoencoder,16,1.0,3
visual,idle,autoencoder,16,0.5,3
visual,idle,autoencoder,16,1.0,3
visual,idle,autoencoder,16,1.0,3
visual,idle,autoencoder,16,1.0,3
visual,searching,autoencoder,16,1.0,3
visual,searching,autoencoder,16,1.0,3
visual,searching,autoencoder,16,1.0,3
visual,searching,autoencoder,16,0.6666666865348816,3
visual,searching,autoencoder,16,1.0,3
visual,searching,autoencoder,16,0.75,3
visual,searching,autoencoder,16,1.0,3
visual,searching,autoencoder,16,0.6000000238418579,3
visual,searching,autoencoder,16,1.0,3
visual,searching,autoencoder,16,0.75,3
visual,searching,autoencoder,16,0.4285714328289032,3
visual,has_item,autoencoder,16,0.5,3
visual,has_item,autoencoder,16,1.0,3
visual,has_item,autoencoder,16,1.0,3
visual,has_item,autoencoder,16,0.8333333134651184,3
visual,has_item,autoencoder,16,1.0,3
visual,has_item,autoencoder,16,0.0,3
visual,has_item,autoencoder,16,1.0,3
visual,has_item,autoencoder,16,0.8999999761581421,3
visual,has_item,autoencoder,16,1.0,3
visual,has_item,autoencoder,16,0.5,3
visual,has_item,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,0.75,3
visual,has_information,autoencoder,16,0.5,3
visual,has_information,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,0.0,3
visual,has_information,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,0.875,3
visual,has_information,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,1.0,3
visual,has_information,autoencoder,16,0.0,3
visual,idle,random,16,0.6666666865348816,3
visual,idle,random,16,0.875,3
visual,idle,random,16,0.0,3
visual,idle,random,16,1.0,3
visual,idle,random,16,1.0,3
visual,idle,random,16,1.0,3
visual,idle,random,16,1.0,3
visual,idle,random,16,1.0,3
visual,idle,random,16,1.0,3
visual,searching,random,16,1.0,3
visual,searching,random,16,1.0,3
visual,searching,random,16,1.0,3
visual,searching,random,16,0.6666666865348816,3
visual,searching,random,16,1.0,3
visual,searching,random,16,0.75,3
visual,searching,random,16,1.0,3
visual,searching,random,16,0.4000000059604645,3
visual,searching,random,16,1.0,3
visual,searching,random,16,0.0,3
visual,searching,random,16,0.4285714328289032,3
visual,has_item,random,16,0.5,3
visual,has_item,random,16,0.0,3
visual,has_item,random,16,0.6666666865348816,3
visual,has_item,random,16,0.8333333134651184,3
visual,has_item,random,16,1.0,3
visual,has_item,random,16,0.0,3
visual,has_item,random,16,1.0,3
visual,has_item,random,16,0.8999999761581421,3
visual,has_item,random,16,0.6666666865348816,3
visual,has_item,random,16,0.5,3
visual,has_item,random,16,1.0,3
visual,has_information,random,16,0.6666666865348816,3
visual,has_information,random,16,0.5,3
visual,has_information,random,16,0.25,3
visual,has_information,random,16,0.5,3
visual,has_information,random,16,1.0,3
visual,has_information,random,16,0.0,3
visual,has_information,random,16,0.0,3
visual,has_information,random,16,0.625,3
visual,has_information,random,16,1.0,3
visual,has_information,random,16,1.0,3
visual,has_information,random,16,0.0,3
auditory,idle,contrastive+autoencoder,16,0.0,3
auditory,idle,contrastive+autoencoder,16,0.5,3
auditory,idle,contrastive+autoencoder,16,1.0,3
auditory,idle,contrastive+autoencoder,16,0.9411764740943908,3
auditory,idle,contrastive+autoencoder,16,0.3333333432674408,3
auditory,idle,contrastive+autoencoder,16,0.0,3
auditory,idle,contrastive+autoencoder,16,1.0,3
auditory,idle,contrastive+autoencoder,16,1.0,3
auditory,searching,contrastive+autoencoder,16,0.6666666865348816,3
auditory,searching,contrastive+autoencoder,16,0.9473684430122375,3
auditory,searching,contrastive+autoencoder,16,0.6666666865348816,3
auditory,searching,contrastive+autoencoder,16,1.0,3
auditory,searching,contrastive+autoencoder,16,0.0,3
auditory,searching,contrastive+autoencoder,16,0.6666666865348816,3
auditory,searching,contrastive+autoencoder,16,1.0,3
auditory,searching,contrastive+autoencoder,16,0.5,3
auditory,searching,contrastive+autoencoder,16,1.0,3
auditory,searching,contrastive+autoencoder,16,0.0,3
auditory,has_item,contrastive+autoencoder,16,1.0,3
auditory,has_item,contrastive+autoencoder,16,1.0,3
auditory,has_item,contrastive+autoencoder,16,0.5,3
auditory,has_item,contrastive+autoencoder,16,0.0,3
auditory,has_item,contrastive+autoencoder,16,1.0,3
auditory,has_item,contrastive+autoencoder,16,1.0,3
auditory,has_item,contrastive+autoencoder,16,0.0,3
auditory,has_item,contrastive+autoencoder,16,1.0,3
auditory,has_information,contrastive+autoencoder,16,1.0,3
auditory,has_information,contrastive+autoencoder,16,1.0,3
auditory,has_information,contrastive+autoencoder,16,0.0,3
auditory,has_information,contrastive+autoencoder,16,1.0,3
auditory,has_information,contrastive+autoencoder,16,1.0,3
auditory,has_information,contrastive+autoencoder,16,1.0,3
auditory,has_information,contrastive+autoencoder,16,0.0,3
auditory,has_information,contrastive+autoencoder,16,1.0,3
auditory,idle,contrastive,16,0.0,3
auditory,idle,contrastive,16,1.0,3
auditory,idle,contrastive,16,1.0,3
auditory,idle,contrastive,16,0.9411764740943908,3
auditory,idle,contrastive,16,0.6666666865348816,3
auditory,idle,contrastive,16,0.0,3
auditory,idle,contrastive,16,1.0,3
auditory,idle,contrastive,16,1.0,3
auditory,searching,contrastive,16,0.6666666865348816,3
auditory,searching,contrastive,16,0.9473684430122375,3
auditory,searching,contrastive,16,0.3333333432674408,3
auditory,searching,contrastive,16,1.0,3
auditory,searching,contrastive,16,0.0,3
auditory,searching,contrastive,16,0.6666666865348816,3
auditory,searching,contrastive,16,1.0,3
auditory,searching,contrastive,16,0.5,3
auditory,searching,contrastive,16,1.0,3
auditory,searching,contrastive,16,0.5,3
auditory,has_item,contrastive,16,1.0,3
auditory,has_item,contrastive,16,1.0,3
auditory,has_item,contrastive,16,0.0,3
auditory,has_item,contrastive,16,0.0,3
auditory,has_item,contrastive,16,1.0,3
auditory,has_item,contrastive,16,1.0,3
auditory,has_item,contrastive,16,0.0,3
auditory,has_item,contrastive,16,1.0,3
auditory,has_information,contrastive,16,0.0,3
auditory,has_information,contrastive,16,1.0,3
auditory,has_information,contrastive,16,0.0,3
auditory,has_information,contrastive,16,0.0,3
auditory,has_information,contrastive,16,1.0,3
auditory,has_information,contrastive,16,0.0,3
auditory,has_information,contrastive,16,0.0,3
auditory,has_information,contrastive,16,1.0,3
auditory,idle,autoencoder,16,0.0,3
auditory,idle,autoencoder,16,0.5,3
auditory,idle,autoencoder,16,1.0,3
auditory,idle,autoencoder,16,0.9411764740943908,3
auditory,idle,autoencoder,16,0.6666666865348816,3
auditory,idle,autoencoder,16,0.0,3
auditory,idle,autoencoder,16,1.0,3
auditory,idle,autoencoder,16,1.0,3
auditory,searching,autoencoder,16,0.6666666865348816,3
auditory,searching,autoencoder,16,0.9473684430122375,3
auditory,searching,autoencoder,16,0.0,3
auditory,searching,autoencoder,16,1.0,3
auditory,searching,autoencoder,16,0.0,3
auditory,searching,autoencoder,16,0.3333333432674408,3
auditory,searching,autoencoder,16,1.0,3
auditory,searching,autoencoder,16,0.5,3
auditory,searching,autoencoder,16,1.0,3
auditory,searching,autoencoder,16,0.5,3
auditory,has_item,autoencoder,16,1.0,3
auditory,has_item,autoencoder,16,1.0,3
auditory,has_item,autoencoder,16,0.5,3
auditory,has_item,autoencoder,16,0.3333333432674408,3
auditory,has_item,autoencoder,16,1.0,3
auditory,has_item,autoencoder,16,1.0,3
auditory,has_item,autoencoder,16,0.0,3
auditory,has_item,autoencoder,16,1.0,3
auditory,has_information,autoencoder,16,0.0,3
auditory,has_information,autoencoder,16,1.0,3
auditory,has_information,autoencoder,16,0.0,3
auditory,has_information,autoencoder,16,0.0,3
auditory,has_information,autoencoder,16,1.0,3
auditory,has_information,autoencoder,16,1.0,3
auditory,has_information,autoencoder,16,1.0,3
auditory,has_information,autoencoder,16,1.0,3
auditory,idle,random,16,0.3333333432674408,3
auditory,idle,random,16,0.0,3
auditory,idle,random,16,1.0,3
auditory,idle,random,16,0.9411764740943908,3
auditory,idle,random,16,0.3333333432674408,3
auditory,idle,random,16,0.0,3
auditory,idle,random,16,1.0,3
auditory,idle,random,16,1.0,3
auditory,searching,random,16,0.6666666865348816,3
auditory,searching,random,16,0.9473684430122375,3
auditory,searching,random,16,0.3333333432674408,3
auditory,searching,random,16,1.0,3
auditory,searching,random,16,0.0,3
auditory,searching,random,16,0.6666666865348816,3
auditory,searching,random,16,1.0,3
auditory,searching,random,16,0.5,3
auditory,searching,random,16,1.0,3
auditory,searching,random,16,0.0,3
auditory,has_item,random,16,1.0,3
auditory,has_item,random,16,1.0,3
auditory,has_item,random,16,0.0,3
auditory,has_item,random,16,0.0,3
auditory,has_item,random,16,1.0,3
auditory,has_item,random,16,1.0,3
auditory,has_item,random,16,0.0,3
auditory,has_item,random,16,1.0,3
auditory,has_information,random,16,0.0,3
auditory,has_information,random,16,1.0,3
auditory,has_information,random,16,0.0,3
auditory,has_information,random,16,0.0,3
auditory,has_information,random,16,1.0,3
auditory,has_information,random,16,1.0,3
auditory,has_information,random,16,0.5,3
auditory,has_information,random,16,1.0,3
kinesthetic,idle,contrastive+autoencoder,16,0.0,3
kinesthetic,idle,contrastive+autoencoder,16,0.0,3
kinesthetic,idle,contrastive+autoencoder,16,0.6666666865348816,3
kinesthetic,idle,contrastive+autoencoder,16,0.0,3
kinesthetic,searching,contrastive+autoencoder,16,0.5,3
kinesthetic,searching,contrastive+autoencoder,16,0.6666666865348816,3
kinesthetic,searching,contrastive+autoencoder,16,1.0,3
kinesthetic,searching,contrastive+autoencoder,16,1.0,3
kinesthetic,searching,contrastive+autoencoder,16,0.5,3
kinesthetic,searching,contrastive+autoencoder,16,1.0,3
kinesthetic,searching,contrastive+autoencoder,16,1.0,3
kinesthetic,searching,contrastive+autoencoder,16,1.0,3
kinesthetic,has_item,contrastive+autoencoder,16,0.0,3
kinesthetic,has_item,contrastive+autoencoder,16,0.3333333432674408,3
kinesthetic,has_item,contrastive+autoencoder,16,0.0,3
kinesthetic,has_item,contrastive+autoencoder,16,0.0,3
kinesthetic,has_item,contrastive+autoencoder,16,1.0,3
kinesthetic,has_item,contrastive+autoencoder,16,0.0,3
kinesthetic,has_item,contrastive+autoencoder,16,1.0,3
kinesthetic,has_item,contrastive+autoencoder,16,1.0,3
kinesthetic,has_item,contrastive+autoencoder,16,0.3333333432674408,3
kinesthetic,has_information,contrastive+autoencoder,16,1.0,3
kinesthetic,has_information,contrastive+autoencoder,16,0.0,3
kinesthetic,has_information,contrastive+autoencoder,16,1.0,3
kinesthetic,has_information,contrastive+autoencoder,16,1.0,3
kinesthetic,has_information,contrastive+autoencoder,16,1.0,3
kinesthetic,has_information,contrastive+autoencoder,16,1.0,3
kinesthetic,idle,contrastive,16,0.0,3
kinesthetic,idle,contrastive,16,0.0,3
kinesthetic,idle,contrastive,16,0.6666666865348816,3
kinesthetic,idle,contrastive,16,0.0,3
kinesthetic,searching,contrastive,16,1.0,3
kinesthetic,searching,contrastive,16,0.6666666865348816,3
kinesthetic,searching,contrastive,16,1.0,3
kinesthetic,searching,contrastive,16,0.0,3
kinesthetic,searching,contrastive,16,0.5,3
kinesthetic,searching,contrastive,16,1.0,3
kinesthetic,searching,contrastive,16,1.0,3
kinesthetic,searching,contrastive,16,0.0,3
kinesthetic,has_item,contrastive,16,0.0,3
kinesthetic,has_item,contrastive,16,0.3333333432674408,3
kinesthetic,has_item,contrastive,16,1.0,3
kinesthetic,has_item,contrastive,16,0.5,3
kinesthetic,has_item,contrastive,16,1.0,3
kinesthetic,has_item,contrastive,16,0.0,3
kinesthetic,has_item,contrastive,16,1.0,3
kinesthetic,has_item,contrastive,16,1.0,3
kinesthetic,has_item,contrastive,16,0.6666666865348816,3
kinesthetic,has_information,contrastive,16,0.0,3
kinesthetic,has_information,contrastive,16,0.0,3
kinesthetic,has_information,contrastive,16,1.0,3
kinesthetic,has_information,contrastive,16,1.0,3
kinesthetic,has_information,contrastive,16,1.0,3
kinesthetic,has_information,contrastive,16,1.0,3
kinesthetic,idle,autoencoder,16,0.0,3
kinesthetic,idle,autoencoder,16,0.0,3
kinesthetic,idle,autoencoder,16,0.6666666865348816,3
kinesthetic,idle,autoencoder,16,0.0,3
kinesthetic,searching,autoencoder,16,0.5,3
kinesthetic,searching,autoencoder,16,0.6666666865348816,3
kinesthetic,searching,autoencoder,16,1.0,3
kinesthetic,searching,autoencoder,16,0.0,3
kinesthetic,searching,autoencoder,16,0.5,3
kinesthetic,searching,autoencoder,16,1.0,3
kinesthetic,searching,autoencoder,16,0.0,3
kinesthetic,searching,autoencoder,16,1.0,3
kinesthetic,has_item,autoencoder,16,0.0,3
kinesthetic,has_item,autoencoder,16,0.3333333432674408,3
kinesthetic,has_item,autoencoder,16,0.0,3
kinesthetic,has_item,autoencoder,16,0.0,3
kinesthetic,has_item,autoencoder,16,1.0,3
kinesthetic,has_item,autoencoder,16,0.0,3
kinesthetic,has_item,autoencoder,16,1.0,3
kinesthetic,has_item,autoencoder,16,1.0,3
kinesthetic,has_item,autoencoder,16,0.6666666865348816,3
kinesthetic,has_information,autoencoder,16,0.0,3
kinesthetic,has_information,autoencoder,16,0.0,3
kinesthetic,has_information,autoencoder,16,1.0,3
kinesthetic,has_information,autoencoder,16,1.0,3
kinesthetic,has_information,autoencoder,16,1.0,3
kinesthetic,has_information,autoencoder,16,1.0,3
kinesthetic,idle,random,16,0.0,3
kinesthetic,idle,random,16,0.0,3
kinesthetic,idle,random,16,0.6666666865348816,3
kinesthetic,idle,random,16,0.0,3
kinesthetic,searching,random,16,0.5,3
kinesthetic,searching,random,16,0.6666666865348816,3
kinesthetic,searching,random,16,0.0,3
kinesthetic,searching,random,16,0.0,3
kinesthetic,searching,random,16,0.5,3
kinesthetic,searching,random,16,1.0,3
kinesthetic,searching,random,16,1.0,3
kinesthetic,searching,random,16,1.0,3
kinesthetic,has_item,random,16,0.0,3
kinesthetic,has_item,random,16,0.3333333432674408,3
kinesthetic,has_item,random,16,1.0,3
kinesthetic,has_item,random,16,0.0,3
kinesthetic,has_item,random,16,1.0,3
kinesthetic,has_item,random,16,0.0,3
kinesthetic,has_item,random,16,0.0,3
kinesthetic,has_item,random,16,1.0,3
kinesthetic,has_item,random,16,0.6666666865348816,3
kinesthetic,has_information,random,16,1.0,3
kinesthetic,has_information,random,16,0.0,3
kinesthetic,has_information,random,16,1.0,3
kinesthetic,has_information,random,16,1.0,3
kinesthetic,has_information,random,16,1.0,3
kinesthetic,has_information,random,16,0.0,3
visual,idle,contrastive+autoencoder,16,1.0,4
visual,idle,contrastive+autoencoder,16,0.625,4
visual,idle,contrastive+autoencoder,16,1.0,4
visual,idle,contrastive+autoencoder,16,1.0,4
visual,idle,contrastive+autoencoder,16,1.0,4
visual,idle,contrastive+autoencoder,16,0.0,4
visual,idle,contrastive+autoencoder,16,1.0,4
visual,idle,contrastive+autoencoder,16,1.0,4
visual,idle,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,0.6666666865348816,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,0.6000000238418579,4
visual,searching,contrastive+autoencoder,16,1.0,4
visual,searching,contrastive+autoencoder,16,0.75,4
visual,searching,contrastive+autoencoder,16,0.4285714328289032,4
visual,has_item,contrastive+autoencoder,16,0.5,4
visual,has_item,contrastive+autoencoder,16,1.0,4
visual,has_item,contrastive+autoencoder,16,1.0,4
visual,has_item,contrastive+autoencoder,16,0.8333333134651184,4
visual,has_item,contrastive+autoencoder,16,1.0,4
visual,has_item,contrastive+autoencoder,16,0.0,4
visual,has_item,contrastive+autoencoder,16,1.0,4
visual,has_item,contrastive+autoencoder,16,0.8999999761581421,4
visual,has_item,contrastive+autoencoder,16,1.0,4
visual,has_item,contrastive+autoencoder,16,0.0,4
visual,has_item,contrastive+autoencoder,16,1.0,4
visual,has_information,contrastive+autoencoder,16,0.6666666865348816,4
visual,has_information,contrastive+autoencoder,16,0.5,4
visual,has_information,contrastive+autoencoder,16,0.75,4
visual,has_information,contrastive+autoencoder,16,0.5,4
visual,has_information,contrastive+autoencoder,16,1.0,4
visual,has_information,contrastive+autoencoder,16,0.0,4
visual,has_information,contrastive+autoencoder,16,0.0,4
visual,has_information,contrastive+autoencoder,16,0.625,4
visual,has_information,contrastive+autoencoder,16,0.0,4
visual,has_information,contrastive+autoencoder,16,1.0,4
visual,has_information,contrastive+autoencoder,16,0.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,1.0,4
visual,idle,contrastive,16,0.5,4
visual,idle,contrastive,16,1.0,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,0.3333333432674408,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,0.4000000059604645,4
visual,searching,contrastive,16,1.0,4
visual,searching,contrastive,16,0.0,4
visual,searching,contrastive,16,0.5,4
