modality,embedding_type,embedding_size,metric,seed
visual,contrastive+autoencoder,128,0.875,42
visual,contrastive+autoencoder,128,0.875,42
visual,contrastive+autoencoder,128,0.875,42
visual,contrastive+autoencoder,128,0.875,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.97826087474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.96263587474823,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.761904776096344,42
visual,contrastive+autoencoder,128,0.8571428656578064,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8571428656578064,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8571428656578064,42
visual,contrastive+autoencoder,128,0.8571428656578064,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8571428656578064,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.761904776096344,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,0.8571428656578064,42
visual,contrastive+autoencoder,128,0.8095238208770752,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7777777910232544,42
visual,contrastive+autoencoder,128,0.7777777910232544,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.7407407164573669,42
visual,contrastive+autoencoder,128,0.7037037014961243,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9090909361839294,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,0.9090909361839294,42
visual,contrastive+autoencoder,128,0.9545454382896424,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,0.984375,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.9629629850387572,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9666666388511658,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9666666388511658,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.8999999761581421,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.9333333373069764,42
visual,contrastive+autoencoder,128,0.8303571343421936,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.8303571343421936,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.7678571343421936,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.8303571343421936,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.7991071343421936,42
visual,contrastive+autoencoder,128,0.8102678656578064,42
visual,contrastive+autoencoder,128,0.7991071343421936,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.7633928656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.8102678656578064,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.8303571343421936,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.8102678656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.9174107015132904,42
visual,contrastive+autoencoder,128,0.7633928656578064,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.8147321343421936,42
visual,contrastive+autoencoder,128,0.8102678656578064,42
visual,contrastive+autoencoder,128,0.8102678656578064,42
visual,contrastive+autoencoder,128,0.8102678656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.8303571343421936,42
visual,contrastive+autoencoder,128,0.7991071343421936,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.7790178656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.7946428656578064,42
visual,contrastive+autoencoder,128,0.8660714328289032,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.953125,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.953125,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.953125,42
visual,contrastive+autoencoder,128,0.84375,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.828125,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,0.953125,42
visual,contrastive+autoencoder,128,0.921875,42
visual,contrastive+autoencoder,128,0.9375,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.9523809552192688,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.9523809552192688,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive+autoencoder,128,0.5,42
visual,contrastive+autoencoder,128,1.0,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,1.0,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.9333333373069764,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.9411764740943908,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.9411764740943908,42
visual,contrastive,128,0.9411764740943908,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.8823529481887817,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.953125,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.984375,42
visual,contrastive,128,0.96875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9166666865348816,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9166666865348816,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9166666865348816,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9166666865348816,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9166666865348816,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9166666865348816,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,1.0,42
visual,contrastive,128,0.875,42
visual,contrastive,128,1.0,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.875,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.8817934691905975,42
visual,contrastive,128,0.8817934691905975,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.8817934691905975,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.94089674949646,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.94089674949646,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9035325944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.94089674949646,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.9191575944423676,42
visual,contrastive,128,0.6666666865348816,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.7142857313156128,42
visual,contrastive,128,0.8095238208770752,42
visual,contrastive,128,0.8095238208770752,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.7142857313156128,42
visual,contrastive,128,0.8095238208770752,42
visual,contrastive,128,0.7142857313156128,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.6666666865348816,42
visual,contrastive,128,0.8095238208770752,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.8095238208770752,42
visual,contrastive,128,0.8095238208770752,42
visual,contrastive,128,0.6666666865348816,42
visual,contrastive,128,0.7142857313156128,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.7142857313156128,42
visual,contrastive,128,0.761904776096344,42
visual,contrastive,128,0.7142857313156128,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
visual,contrastive,128,1.0,42
